"eudract_number","title","protocol_country_code","double_blind","single_blind","open","design","randomised","crossover","parallel_group","controlled","arms","active_comparator","placebo","open_gs","single_blind_gs","double_blind_gs","randomised_gs","crossover_gs","parallel_group_gs","arms_gs","controlled_gs","arms_probab0","arms_probab1","arms_probab2","arms_orig","open_probab0","open_probab1","open_orig","double_blind_probab0","double_blind_probab1","double_blind_orig","single_blind_probab0","single_blind_probab1","single_blind_orig","controlled_probab0","controlled_probab1","controlled_orig","parallel_group_probab0","parallel_group_probab1","parallel_group_orig","crossover_probab0","crossover_probab1","crossover_orig","randomised_probab0","randomised_probab1","randomised_orig"
"2010-021113-23","A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 vs. placebo as part of a treatment regimen including peginterferon alfa-2a and ribavirin in hepatitis C genotype 1 infected subjects who relapsed after previous interferon-based therapy","BE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",1.0349510375817772e-05,0.0027043973095715046,0.9972852468490601,"-1",0.9992597103118896,0.0007402728078886867,"No",0.0034433603286743164,0.9965566396713257,"Yes",0.9998023509979248,0.00019761963631026447,"No",0.005626082420349121,0.9943739175796509,"Yes",0.42204082012176514,0.5779591798782349,"Yes",0.9954059720039368,0.004594055470079184,"No",0.00936734676361084,0.9906326532363892,"Yes"
"2010-021113-23","A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 vs. placebo as part of a treatment regimen including peginterferon alfa-2a and ribavirin in hepatitis C genotype 1 infected subjects who relapsed after previous interferon-based therapy","DE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",1.0349510375817772e-05,0.0027043973095715046,0.9972852468490601,"-1",0.9992597103118896,0.0007402728078886867,"No",0.0034433603286743164,0.9965566396713257,"Yes",0.9998023509979248,0.00019761963631026447,"No",0.005626082420349121,0.9943739175796509,"Yes",0.42204082012176514,0.5779591798782349,"Yes",0.9954059720039368,0.004594055470079184,"No",0.00936734676361084,0.9906326532363892,"Yes"
"2010-021113-23","A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 vs. placebo as part of a treatment regimen including peginterferon alfa-2a and ribavirin in hepatitis C genotype 1 infected subjects who relapsed after previous interferon-based therapy","AT","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",1.0349510375817772e-05,0.0027043973095715046,0.9972852468490601,"-1",0.9992597103118896,0.0007402728078886867,"No",0.0034433603286743164,0.9965566396713257,"Yes",0.9998023509979248,0.00019761963631026447,"No",0.005626082420349121,0.9943739175796509,"Yes",0.42204082012176514,0.5779591798782349,"Yes",0.9954059720039368,0.004594055470079184,"No",0.00936734676361084,0.9906326532363892,"Yes"
"2010-021113-23","A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 vs. placebo as part of a treatment regimen including peginterferon alfa-2a and ribavirin in hepatitis C genotype 1 infected subjects who relapsed after previous interferon-based therapy","IT","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",1.0349510375817772e-05,0.0027043973095715046,0.9972852468490601,"-1",0.9992597103118896,0.0007402728078886867,"No",0.0034433603286743164,0.9965566396713257,"Yes",0.9998023509979248,0.00019761963631026447,"No",0.005626082420349121,0.9943739175796509,"Yes",0.42204082012176514,0.5779591798782349,"Yes",0.9954059720039368,0.004594055470079184,"No",0.00936734676361084,0.9906326532363892,"Yes"
"2010-021174-11","Estudio en fase III aleatorizado doble ciego y controlado con placebo para investigar la eficacia la seguridad y la tolerabilidad de TMC435 frente a placebo como parte de un régimen de tratamiento que incluye peginterferón alfa-2a  (Pegasys®) y ribavirina (Copegus®) o peginterferón alfa-2b (PegIntron®) y ribavirina (Rebetol®) en sujetos infectados por el virus de la hepatitis C genotipo 1 no tratados previamente.A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 versus placebo as part of a treatment regimen including peginterferon alfa-2a (Pegasys®) and ribavirin (Copegus®) or peginterferon alfa-2b  (PegIntron®) and ribavirin (Rebetol®) in treatment-naïve genotype 1 hepatitis C-infected subjects.","DE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",2.416547204120434e-06,0.0010140636004507542,0.9989834427833557,"2+",0.999945342540741,5.4642820032313466e-05,"No",8.606910705566406e-05,0.9999139308929443,"Yes",0.9999236464500427,7.635631482116878e-05,"No",0.00039845705032348633,0.9996015429496765,"Yes",0.3562532663345337,0.6437467336654663,"Yes",0.9992942810058594,0.0007057178881950676,"No",0.0025652050971984863,0.9974347949028015,"Yes"
"2010-021174-11","A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 versus placebo as part of a treatment regimen including peginterferon α-2a (Pegasys®) and ribavirin (Copegus®) or peginterferon α-2b (PegIntron®) and ribavirin (Rebetol®) in treatment-naïve genotype 1 hepatitis C-infected subjects.","BG","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",4.1806292756518815e-06,0.0019554952159523964,0.9980403780937195,"2+",0.999702513217926,0.0002974830276798457,"No",0.0005238652229309082,0.9994761347770691,"Yes",0.999794602394104,0.0002053958596661687,"No",0.0011766552925109863,0.998823344707489,"Yes",0.4156550168991089,0.5843449831008911,"Yes",0.9859588742256165,0.014041151851415634,"No",0.003604590892791748,0.9963954091072083,"Yes"
"2010-021174-11","Estudio en fase III aleatorizado doble ciego y controlado con placebo para investigar la eficacia la seguridad y la tolerabilidad de TMC435 frente a placebo como parte de un régimen de tratamiento que incluye peginterferón alfa-2a  (Pegasys®) y ribavirina (Copegus®) o peginterferón alfa-2b (PegIntron®) y ribavirina (Rebetol®) en sujetos infectados por el virus de la hepatitis C genotipo 1 no tratados previamente.A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 versus placebo as part of a treatment regimen including peginterferon alfa-2a (Pegasys®) and ribavirin (Copegus®) or peginterferon alfa-2b  (PegIntron®) and ribavirin (Rebetol®) in treatment-naïve genotype 1 hepatitis C-infected subjects.","PL","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",2.416547204120434e-06,0.0010140636004507542,0.9989834427833557,"2+",0.999945342540741,5.4642820032313466e-05,"No",8.606910705566406e-05,0.9999139308929443,"Yes",0.9999236464500427,7.635631482116878e-05,"No",0.00039845705032348633,0.9996015429496765,"Yes",0.3562532663345337,0.6437467336654663,"Yes",0.9992942810058594,0.0007057178881950676,"No",0.0025652050971984863,0.9974347949028015,"Yes"
"2010-021174-11","A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 versus placebo as part of a treatment regimen including peginterferon α-2a (Pegasys®) and ribavirin (Copegus®) or peginterferon α-2b (PegIntron®) and ribavirin (Rebetol®) in treatment-naïve genotype 1 hepatitis C-infected subjects.","AT","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",4.1806292756518815e-06,0.0019554952159523964,0.9980403780937195,"2+",0.999702513217926,0.0002974830276798457,"No",0.0005238652229309082,0.9994761347770691,"Yes",0.999794602394104,0.0002053958596661687,"No",0.0011766552925109863,0.998823344707489,"Yes",0.4156550168991089,0.5843449831008911,"Yes",0.9859588742256165,0.014041151851415634,"No",0.003604590892791748,0.9963954091072083,"Yes"
"2010-021174-11","Estudio en fase III aleatorizado doble ciego y controlado con placebo para investigar la eficacia la seguridad y la tolerabilidad de TMC435 frente a placebo como parte de un régimen de tratamiento que incluye peginterferón alfa-2a  (Pegasys®) y ribavirina (Copegus®) o peginterferón alfa-2b (PegIntron®) y ribavirina (Rebetol®) en sujetos infectados por el virus de la hepatitis C genotipo 1 no tratados previamente.A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 versus placebo as part of a treatment regimen including peginterferon alfa-2a (Pegasys®) and ribavirin (Copegus®) or peginterferon alfa-2b  (PegIntron®) and ribavirin (Rebetol®) in treatment-naïve genotype 1 hepatitis C-infected subjects.","ES","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",2.416547204120434e-06,0.0010140636004507542,0.9989834427833557,"2+",0.999945342540741,5.4642820032313466e-05,"No",8.606910705566406e-05,0.9999139308929443,"Yes",0.9999236464500427,7.635631482116878e-05,"No",0.00039845705032348633,0.9996015429496765,"Yes",0.3562532663345337,0.6437467336654663,"Yes",0.9992942810058594,0.0007057178881950676,"No",0.0025652050971984863,0.9974347949028015,"Yes"
"2010-021174-11","A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 versus placebo as part of a treatment regimen including peginterferon α-2a (Pegasys®) and ribavirin (Copegus®) or peginterferon α-2b (PegIntron®) and ribavirin (Rebetol®) in treatment-naïve genotype 1 hepatitis C-infected subjects.","BE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",4.1806292756518815e-06,0.0019554952159523964,0.9980403780937195,"2+",0.999702513217926,0.0002974830276798457,"No",0.0005238652229309082,0.9994761347770691,"Yes",0.999794602394104,0.0002053958596661687,"No",0.0011766552925109863,0.998823344707489,"Yes",0.4156550168991089,0.5843449831008911,"Yes",0.9859588742256165,0.014041151851415634,"No",0.003604590892791748,0.9963954091072083,"Yes"
"2010-021174-11","Estudio en fase III aleatorizado doble ciego y controlado con placebo para investigar la eficacia la seguridad y la tolerabilidad de TMC435 frente a placebo como parte de un régimen de tratamiento que incluye peginterferón alfa-2a  (Pegasys®) y ribavirina (Copegus®) o peginterferón alfa-2b (PegIntron®) y ribavirina (Rebetol®) en sujetos infectados por el virus de la hepatitis C genotipo 1 no tratados previamente.A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 versus placebo as part of a treatment regimen including peginterferon alfa-2a (Pegasys®) and ribavirin (Copegus®) or peginterferon alfa-2b  (PegIntron®) and ribavirin (Rebetol®) in treatment-naïve genotype 1 hepatitis C-infected subjects.","PT","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",2.416547204120434e-06,0.0010140636004507542,0.9989834427833557,"2+",0.999945342540741,5.4642820032313466e-05,"No",8.606910705566406e-05,0.9999139308929443,"Yes",0.9999236464500427,7.635631482116878e-05,"No",0.00039845705032348633,0.9996015429496765,"Yes",0.3562532663345337,0.6437467336654663,"Yes",0.9992942810058594,0.0007057178881950676,"No",0.0025652050971984863,0.9974347949028015,"Yes"
"2010-021174-11","Estudio en fase III aleatorizado doble ciego y controlado con placebo para investigar la eficacia la seguridad y la tolerabilidad de TMC435 frente a placebo como parte de un régimen de tratamiento que incluye peginterferón alfa-2a  (Pegasys®) y ribavirina (Copegus®) o peginterferón alfa-2b (PegIntron®) y ribavirina (Rebetol®) en sujetos infectados por el virus de la hepatitis C genotipo 1 no tratados previamente.A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 versus placebo as part of a treatment regimen including peginterferon alfa-2a (Pegasys®) and ribavirin (Copegus®) or peginterferon alfa-2b  (PegIntron®) and ribavirin (Rebetol®) in treatment-naïve genotype 1 hepatitis C-infected subjects.","SK","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",2.416547204120434e-06,0.0010140636004507542,0.9989834427833557,"2+",0.999945342540741,5.4642820032313466e-05,"No",8.606910705566406e-05,0.9999139308929443,"Yes",0.9999236464500427,7.635631482116878e-05,"No",0.00039845705032348633,0.9996015429496765,"Yes",0.3562532663345337,0.6437467336654663,"Yes",0.9992942810058594,0.0007057178881950676,"No",0.0025652050971984863,0.9974347949028015,"Yes"
"2010-021287-16","A phase 2 open-label single-arm efficacy and safety study of MDV3100 in patients with hormone-naïve prostate cancer","CZ","No","No","Yes","ok","No","No","No","No","1","No","No","Yes","No","No","No","No","No","1","No",5.982329184917035e-06,0.9882972836494446,0.011696753092110157,"-1",0.0014264583587646484,0.9985735416412354,"Yes",0.9996761679649353,0.00032383203506469727,"No",0.99851393699646,0.0014860895462334156,"No",0.9909529089927673,0.009047108702361584,"No",0.9587175250053406,0.04128248989582062,"No",0.9767194390296936,0.02328057587146759,"No",0.989112913608551,0.010887065902352333,"No"
"2010-021287-16","A phase 2 open-label single-arm efficacy and safety study of MDV3100 in patients with hormone-naïve prostate cancer","BE","No","No","Yes","ok","No","No","No","No","1","No","No","Yes","No","No","No","No","No","1","No",5.982329184917035e-06,0.9882972836494446,0.011696753092110157,"-1",0.0014264583587646484,0.9985735416412354,"Yes",0.9996761679649353,0.00032383203506469727,"No",0.99851393699646,0.0014860895462334156,"No",0.9909529089927673,0.009047108702361584,"No",0.9587175250053406,0.04128248989582062,"No",0.9767194390296936,0.02328057587146759,"No",0.989112913608551,0.010887065902352333,"No"
"2010-021370-11","An open label single arm trial to characterize patients with metastatic renal cell carcinoma treated with everolimus after failure of the first VEGF-targeted therapy.","DE","No","No","Yes","ok","No","No","No","No","1","No","No","Yes","No","No","No","No","No","1","No",8.733496542845387e-06,0.9969654679298401,0.0030258644837886095,"1",0.0001285076141357422,0.9998714923858643,"Yes",0.9998811483383179,0.0001188333990285173,"No",0.999951183795929,4.881135464529507e-05,"No",0.9895159602165222,0.01048402488231659,"No",0.9325343370437622,0.06746567785739899,"No",0.9891186952590942,0.010881280526518822,"No",0.9937559962272644,0.006244007032364607,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","FI","No","No","Yes","ok","No","No","No","No","1","Yes","No","Yes","No","No","No","No","Yes","2+","No",8.693462586961687e-05,0.7265115976333618,0.27340149879455566,"-1",0.0009322762489318848,0.9990677237510681,"Yes",0.999370276927948,0.0006297142244875431,"No",0.993761420249939,0.0062385923229157925,"No",0.9561850428581238,0.04381497949361801,"Yes",0.7744942903518677,0.2255057394504547,"Yes",0.9975236654281616,0.002476310823112726,"No",0.9098198413848877,0.0901801809668541,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","GB","No","No","Yes","ok","No","No","No","No","1","Yes","No","Yes","No","No","No","No","Yes","2+","No",8.693462586961687e-05,0.7265115976333618,0.27340149879455566,"-1",0.0009322762489318848,0.9990677237510681,"Yes",0.999370276927948,0.0006297142244875431,"No",0.993761420249939,0.0062385923229157925,"No",0.9561850428581238,0.04381497949361801,"Yes",0.7744942903518677,0.2255057394504547,"Yes",0.9975236654281616,0.002476310823112726,"No",0.9098198413848877,0.0901801809668541,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","HU","No","No","Yes","ok","No","No","No","No","1","Yes","No","Yes","No","No","No","No","Yes","2+","No",8.693462586961687e-05,0.7265115976333618,0.27340149879455566,"-1",0.0009322762489318848,0.9990677237510681,"Yes",0.999370276927948,0.0006297142244875431,"No",0.993761420249939,0.0062385923229157925,"No",0.9561850428581238,0.04381497949361801,"Yes",0.7744942903518677,0.2255057394504547,"Yes",0.9975236654281616,0.002476310823112726,"No",0.9098198413848877,0.0901801809668541,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","NL","No","No","Yes","ok","No","No","No","No","1","Yes","No","Yes","No","No","No","No","Yes","2+","No",8.693462586961687e-05,0.7265115976333618,0.27340149879455566,"-1",0.0009322762489318848,0.9990677237510681,"Yes",0.999370276927948,0.0006297142244875431,"No",0.993761420249939,0.0062385923229157925,"No",0.9561850428581238,0.04381497949361801,"Yes",0.7744942903518677,0.2255057394504547,"Yes",0.9975236654281616,0.002476310823112726,"No",0.9098198413848877,0.0901801809668541,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","BE","No","No","Yes","ok","No","No","No","No","1","Yes","No","Yes","No","No","No","No","Yes","2+","No",8.693462586961687e-05,0.7265115976333618,0.27340149879455566,"-1",0.0009322762489318848,0.9990677237510681,"Yes",0.999370276927948,0.0006297142244875431,"No",0.993761420249939,0.0062385923229157925,"No",0.9561850428581238,0.04381497949361801,"Yes",0.7744942903518677,0.2255057394504547,"Yes",0.9975236654281616,0.002476310823112726,"No",0.9098198413848877,0.0901801809668541,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","CZ","No","No","Yes","ok","No","No","No","No","1","Yes","No","Yes","No","No","No","No","Yes","2+","No",8.693462586961687e-05,0.7265115976333618,0.27340149879455566,"-1",0.0009322762489318848,0.9990677237510681,"Yes",0.999370276927948,0.0006297142244875431,"No",0.993761420249939,0.0062385923229157925,"No",0.9561850428581238,0.04381497949361801,"Yes",0.7744942903518677,0.2255057394504547,"Yes",0.9975236654281616,0.002476310823112726,"No",0.9098198413848877,0.0901801809668541,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","DE","No","No","Yes","ok","No","No","No","No","1","Yes","No","Yes","No","No","No","No","Yes","2+","No",8.693462586961687e-05,0.7265115976333618,0.27340149879455566,"-1",0.0009322762489318848,0.9990677237510681,"Yes",0.999370276927948,0.0006297142244875431,"No",0.993761420249939,0.0062385923229157925,"No",0.9561850428581238,0.04381497949361801,"Yes",0.7744942903518677,0.2255057394504547,"Yes",0.9975236654281616,0.002476310823112726,"No",0.9098198413848877,0.0901801809668541,"No"
"2010-021821-10","Open Randomized Mono-centre Two-Parallel Group Clinical Phase I/II Trial on the Evaluation of Tolerability and Efficacy of an Intravenous In-fusion of Human Bone-Marrow Derived Autologous CD34-Negative Mesenchymal Stem Cell for the Treatment of Critical Limb Ischemia in Patients with Advanced Peripheral Arterial Occlusive Disease Subsequent to Percutaneous Transluminal Angioplasty   ","DE","No","No","Yes","ok","Yes","No","Yes","Yes","2+","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",6.061549356672913e-05,0.043963510543107986,0.9559758901596069,"2+",0.018737852573394775,0.9812621474266052,"Yes",0.9711102843284607,0.028889702633023262,"No",0.9956263303756714,0.004373675677925348,"No",0.16055697202682495,0.839443027973175,"Yes",0.08064520359039307,0.9193547964096069,"Yes",0.9939011335372925,0.006098862737417221,"No",0.44424909353256226,0.5557509064674377,"Yes"
"2010-021868-15","A Randomized Double-Blind Phase II Efficacy and Safety Study of MDV3100 (ASP9785) vs. Bicalutamide in Castrate Men with Metastatic Prostate Cancer","GB","Yes","No","No","ok","Yes","No","Yes","Yes","2+","Yes","No","No","No","Yes","Yes","No","Yes","2+","Yes",3.025919568244717e-06,0.0014795036986470222,0.9985174536705017,"2+",0.9979810118675232,0.0020189860370010138,"No",0.0026472806930541992,0.9973527193069458,"Yes",0.9996055960655212,0.00039442049455828965,"No",0.009703218936920166,0.9902967810630798,"Yes",0.3028799295425415,0.6971200704574585,"Yes",0.9426278471946716,0.05737214908003807,"No",0.0029903650283813477,0.9970096349716187,"Yes"
"2010-021868-15","A Randomized Double-Blind Phase II Efficacy and Safety Study of MDV3100 (ASP9785) vs. Bicalutamide in Castrate Men with Metastatic Prostate Cancer","BE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","Yes","No","No","No","Yes","Yes","No","Yes","2+","Yes",3.025919568244717e-06,0.0014795036986470222,0.9985174536705017,"2+",0.9979810118675232,0.0020189860370010138,"No",0.0026472806930541992,0.9973527193069458,"Yes",0.9996055960655212,0.00039442049455828965,"No",0.009703218936920166,0.9902967810630798,"Yes",0.3028799295425415,0.6971200704574585,"Yes",0.9426278471946716,0.05737214908003807,"No",0.0029903650283813477,0.9970096349716187,"Yes"
"2010-021868-15","A Randomized Double-Blind Phase II Efficacy and Safety Study of MDV3100 (ASP9785) vs. Bicalutamide in Castrate Men with Metastatic Prostate Cancer","DE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","Yes","No","No","No","Yes","Yes","No","Yes","2+","Yes",3.025919568244717e-06,0.0014795036986470222,0.9985174536705017,"2+",0.9979810118675232,0.0020189860370010138,"No",0.0026472806930541992,0.9973527193069458,"Yes",0.9996055960655212,0.00039442049455828965,"No",0.009703218936920166,0.9902967810630798,"Yes",0.3028799295425415,0.6971200704574585,"Yes",0.9426278471946716,0.05737214908003807,"No",0.0029903650283813477,0.9970096349716187,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with ChemotherapyStudio multicentrico randomizzato in aperto di Cabazitaxel alla dose di 25 mg/m² e 20 mg/m² in associazione a Prednisone ogni 3 settimane in confronto a Docetaxel/Prednisone in pazienti affetti da carcinoma prostatico metastatico resistente alla castrazione non precedentemente trattati con chemioterapia.","CZ","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",6.348137958411826e-06,0.013413502834737301,0.9865801930427551,"-1",0.000591278076171875,0.9994087219238281,"Yes",0.999221920967102,0.0007780593587085605,"No",0.9996181726455688,0.0003818058758042753,"No",0.14355123043060303,0.856448769569397,"Yes",0.39732158184051514,0.6026784181594849,"Yes",0.9986728429794312,0.0013271296629682183,"No",0.13526582717895508,0.8647341728210449,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with ChemotherapyStudio multicentrico randomizzato in aperto di Cabazitaxel alla dose di 25 mg/m² e 20 mg/m² in associazione a Prednisone ogni 3 settimane in confronto a Docetaxel/Prednisone in pazienti affetti da carcinoma prostatico metastatico resistente alla castrazione non precedentemente trattati con chemioterapia.","DE","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",6.348137958411826e-06,0.013413502834737301,0.9865801930427551,"-1",0.000591278076171875,0.9994087219238281,"Yes",0.999221920967102,0.0007780593587085605,"No",0.9996181726455688,0.0003818058758042753,"No",0.14355123043060303,0.856448769569397,"Yes",0.39732158184051514,0.6026784181594849,"Yes",0.9986728429794312,0.0013271296629682183,"No",0.13526582717895508,0.8647341728210449,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with Chemotherapy","SE","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",5.834851890540449e-06,0.007260535378009081,0.9927335977554321,"-1",0.0007182955741882324,0.9992817044258118,"Yes",0.9995565414428711,0.00044346609502099454,"No",0.9995333552360535,0.00046667340211570263,"No",0.37382400035858154,0.6261759996414185,"Yes",0.42865437269210815,0.5713456273078918,"Yes",0.985000729560852,0.014999241568148136,"No",0.04438936710357666,0.9556106328964233,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with ChemotherapyStudio multicentrico randomizzato in aperto di Cabazitaxel alla dose di 25 mg/m² e 20 mg/m² in associazione a Prednisone ogni 3 settimane in confronto a Docetaxel/Prednisone in pazienti affetti da carcinoma prostatico metastatico resistente alla castrazione non precedentemente trattati con chemioterapia.","PT","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",6.348137958411826e-06,0.013413502834737301,0.9865801930427551,"-1",0.000591278076171875,0.9994087219238281,"Yes",0.999221920967102,0.0007780593587085605,"No",0.9996181726455688,0.0003818058758042753,"No",0.14355123043060303,0.856448769569397,"Yes",0.39732158184051514,0.6026784181594849,"Yes",0.9986728429794312,0.0013271296629682183,"No",0.13526582717895508,0.8647341728210449,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with ChemotherapyStudio multicentrico randomizzato in aperto di Cabazitaxel alla dose di 25 mg/m² e 20 mg/m² in associazione a Prednisone ogni 3 settimane in confronto a Docetaxel/Prednisone in pazienti affetti da carcinoma prostatico metastatico resistente alla castrazione non precedentemente trattati con chemioterapia.","DK","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",6.348137958411826e-06,0.013413502834737301,0.9865801930427551,"-1",0.000591278076171875,0.9994087219238281,"Yes",0.999221920967102,0.0007780593587085605,"No",0.9996181726455688,0.0003818058758042753,"No",0.14355123043060303,0.856448769569397,"Yes",0.39732158184051514,0.6026784181594849,"Yes",0.9986728429794312,0.0013271296629682183,"No",0.13526582717895508,0.8647341728210449,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with Chemotherapy","FI","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",5.834851890540449e-06,0.007260535378009081,0.9927335977554321,"-1",0.0007182955741882324,0.9992817044258118,"Yes",0.9995565414428711,0.00044346609502099454,"No",0.9995333552360535,0.00046667340211570263,"No",0.37382400035858154,0.6261759996414185,"Yes",0.42865437269210815,0.5713456273078918,"Yes",0.985000729560852,0.014999241568148136,"No",0.04438936710357666,0.9556106328964233,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with Chemotherapy","PL","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",5.834851890540449e-06,0.007260535378009081,0.9927335977554321,"-1",0.0007182955741882324,0.9992817044258118,"Yes",0.9995565414428711,0.00044346609502099454,"No",0.9995333552360535,0.00046667340211570263,"No",0.37382400035858154,0.6261759996414185,"Yes",0.42865437269210815,0.5713456273078918,"Yes",0.985000729560852,0.014999241568148136,"No",0.04438936710357666,0.9556106328964233,"Yes"
