"eudract_number","title","protocol_country_code","double_blind","single_blind","open","design","randomised","crossover","parallel_group","controlled","arms","active_comparator","placebo","open_gs","single_blind_gs","double_blind_gs","randomised_gs","crossover_gs","parallel_group_gs","arms_gs","controlled_gs","arms_proba0","arms_proba1","arms_orig","open_proba0","open_proba1","open_orig","double_blind_proba0","double_blind_proba1","double_blind_orig","single_blind_proba0","single_blind_proba1","single_blind_orig","controlled_proba0","controlled_proba1","controlled_orig","parallel_group_proba0","parallel_group_proba1","parallel_group_orig","crossover_proba0","crossover_proba1","crossover_orig","randomised_proba0","randomised_proba1","randomised_orig"
"2010-021174-11","A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 versus placebo as part of a treatment regimen including peginterferon α-2a (Pegasys®) and ribavirin (Copegus®) or peginterferon α-2b (PegIntron®) and ribavirin (Rebetol®) in treatment-naïve genotype 1 hepatitis C-infected subjects.","AT","Yes","No","No","ok","Yes","No","No","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.29620006680488586,0.3124302923679352,"2+",0.9999334812164307,6.656597543042153e-05,"No",0.0010430286638438702,0.9989569187164307,"Yes",0.9967820644378662,0.003217892488464713,"No",0.01142885535955429,0.9885711073875427,"Yes",0.9766241908073425,0.02337578311562538,"Yes",0.9691957235336304,0.030804293230175972,"No",0.0012655822793021798,0.9987344145774841,"Yes"
"2010-021174-11","Estudio en fase III aleatorizado doble ciego y controlado con placebo para investigar la eficacia la seguridad y la tolerabilidad de TMC435 frente a placebo como parte de un régimen de tratamiento que incluye peginterferón alfa-2a  (Pegasys®) y ribavirina (Copegus®) o peginterferón alfa-2b (PegIntron®) y ribavirina (Rebetol®) en sujetos infectados por el virus de la hepatitis C genotipo 1 no tratados previamente.A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 versus placebo as part of a treatment regimen including peginterferon alfa-2a (Pegasys®) and ribavirin (Copegus®) or peginterferon alfa-2b  (PegIntron®) and ribavirin (Rebetol®) in treatment-naïve genotype 1 hepatitis C-infected subjects.","ES","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.17409613728523254,0.27227893471717834,"2+",0.999950647354126,4.938241545460187e-05,"No",0.0008149399654939771,0.9991850256919861,"Yes",0.9954570531845093,0.004542914219200611,"No",0.024177491664886475,0.9758224487304688,"Yes",0.027225753292441368,0.9727742671966553,"Yes",0.9563138484954834,0.04368612542748451,"No",0.0013385077472776175,0.9986615180969238,"Yes"
"2010-021174-11","A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 versus placebo as part of a treatment regimen including peginterferon α-2a (Pegasys®) and ribavirin (Copegus®) or peginterferon α-2b (PegIntron®) and ribavirin (Rebetol®) in treatment-naïve genotype 1 hepatitis C-infected subjects.","BE","Yes","No","No","ok","Yes","No","No","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.29620006680488586,0.3124302923679352,"2+",0.9999334812164307,6.656597543042153e-05,"No",0.0010430286638438702,0.9989569187164307,"Yes",0.9967820644378662,0.003217892488464713,"No",0.01142885535955429,0.9885711073875427,"Yes",0.9766241908073425,0.02337578311562538,"Yes",0.9691957235336304,0.030804293230175972,"No",0.0012655822793021798,0.9987344145774841,"Yes"
"2010-021174-11","Estudio en fase III aleatorizado doble ciego y controlado con placebo para investigar la eficacia la seguridad y la tolerabilidad de TMC435 frente a placebo como parte de un régimen de tratamiento que incluye peginterferón alfa-2a  (Pegasys®) y ribavirina (Copegus®) o peginterferón alfa-2b (PegIntron®) y ribavirina (Rebetol®) en sujetos infectados por el virus de la hepatitis C genotipo 1 no tratados previamente.A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 versus placebo as part of a treatment regimen including peginterferon alfa-2a (Pegasys®) and ribavirin (Copegus®) or peginterferon alfa-2b  (PegIntron®) and ribavirin (Rebetol®) in treatment-naïve genotype 1 hepatitis C-infected subjects.","PT","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.17409613728523254,0.27227893471717834,"2+",0.999950647354126,4.938241545460187e-05,"No",0.0008149399654939771,0.9991850256919861,"Yes",0.9954570531845093,0.004542914219200611,"No",0.024177491664886475,0.9758224487304688,"Yes",0.027225753292441368,0.9727742671966553,"Yes",0.9563138484954834,0.04368612542748451,"No",0.0013385077472776175,0.9986615180969238,"Yes"
"2010-021174-11","Estudio en fase III aleatorizado doble ciego y controlado con placebo para investigar la eficacia la seguridad y la tolerabilidad de TMC435 frente a placebo como parte de un régimen de tratamiento que incluye peginterferón alfa-2a  (Pegasys®) y ribavirina (Copegus®) o peginterferón alfa-2b (PegIntron®) y ribavirina (Rebetol®) en sujetos infectados por el virus de la hepatitis C genotipo 1 no tratados previamente.A Phase III randomized double-blind placebo-controlled study to investigate the efficacy safety and tolerability of TMC435 versus placebo as part of a treatment regimen including peginterferon alfa-2a (Pegasys®) and ribavirin (Copegus®) or peginterferon alfa-2b  (PegIntron®) and ribavirin (Rebetol®) in treatment-naïve genotype 1 hepatitis C-infected subjects.","SK","Yes","No","No","ok","Yes","No","Yes","Yes","2+","No","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",0.17409613728523254,0.27227893471717834,"2+",0.999950647354126,4.938241545460187e-05,"No",0.0008149399654939771,0.9991850256919861,"Yes",0.9954570531845093,0.004542914219200611,"No",0.024177491664886475,0.9758224487304688,"Yes",0.027225753292441368,0.9727742671966553,"Yes",0.9563138484954834,0.04368612542748451,"No",0.0013385077472776175,0.9986615180969238,"Yes"
"2010-021287-16","A phase 2 open-label single-arm efficacy and safety study of MDV3100 in patients with hormone-naïve prostate cancer","CZ","No","No","Yes","ok","No","No","No","No","0","No","No","Yes","No","No","No","No","No","1","No",0.5310809016227722,0.2638618052005768,"-1",4.6623197704320773e-05,0.9999533891677856,"Yes",0.9999396800994873,6.030542135704309e-05,"No",0.9962942004203796,0.0037058372981846333,"No",0.9939320683479309,0.006067903246730566,"No",0.9995044469833374,0.0004955141339451075,"No",0.9877755641937256,0.012224399484694004,"No",0.9976882934570312,0.002311661606654525,"No"
"2010-021287-16","A phase 2 open-label single-arm efficacy and safety study of MDV3100 in patients with hormone-naïve prostate cancer","BE","No","No","Yes","ok","No","No","No","No","0","No","No","Yes","No","No","No","No","No","1","No",0.5310809016227722,0.2638618052005768,"-1",4.6623197704320773e-05,0.9999533891677856,"Yes",0.9999396800994873,6.030542135704309e-05,"No",0.9962942004203796,0.0037058372981846333,"No",0.9939320683479309,0.006067903246730566,"No",0.9995044469833374,0.0004955141339451075,"No",0.9877755641937256,0.012224399484694004,"No",0.9976882934570312,0.002311661606654525,"No"
"2010-021370-11","An open label single arm trial to characterize patients with metastatic renal cell carcinoma treated with everolimus after failure of the first VEGF-targeted therapy.","DE","No","No","Yes","ok","No","No","No","No","0","No","No","Yes","No","No","No","No","No","1","No",0.40586093068122864,0.3325422704219818,"1",4.7670098865637556e-05,0.9999523162841797,"Yes",0.9999548196792603,4.5179593143984675e-05,"No",0.9956066012382507,0.004393334966152906,"No",0.9965375661849976,0.003462403081357479,"No",0.999584972858429,0.0004150854074396193,"No",0.9864361882209778,0.013563860207796097,"No",0.9981529116630554,0.0018471033545210958,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","FI","No","No","Yes","ok","No","No","No","No","0","Yes","No","Yes","No","No","No","No","Yes","2+","No",0.4200500249862671,0.3226972222328186,"-1",4.506363256950863e-05,0.9999549388885498,"Yes",0.9999566078186035,4.3341267883079126e-05,"No",0.996604323387146,0.0033956938423216343,"No",0.9969140291213989,0.003085937350988388,"Yes",0.9975743889808655,0.0024256480392068624,"Yes",0.990050196647644,0.009949838742613792,"No",0.9980652928352356,0.0019347398774698377,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","GB","No","No","Yes","ok","No","No","No","No","0","Yes","No","Yes","No","No","No","No","Yes","2+","No",0.4200500249862671,0.3226972222328186,"-1",4.506363256950863e-05,0.9999549388885498,"Yes",0.9999566078186035,4.3341267883079126e-05,"No",0.996604323387146,0.0033956938423216343,"No",0.9969140291213989,0.003085937350988388,"Yes",0.9975743889808655,0.0024256480392068624,"Yes",0.990050196647644,0.009949838742613792,"No",0.9980652928352356,0.0019347398774698377,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","HU","No","No","Yes","ok","No","No","No","No","0","Yes","No","Yes","No","No","No","No","Yes","2+","No",0.4200500249862671,0.3226972222328186,"-1",4.506363256950863e-05,0.9999549388885498,"Yes",0.9999566078186035,4.3341267883079126e-05,"No",0.996604323387146,0.0033956938423216343,"No",0.9969140291213989,0.003085937350988388,"Yes",0.9975743889808655,0.0024256480392068624,"Yes",0.990050196647644,0.009949838742613792,"No",0.9980652928352356,0.0019347398774698377,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","NL","No","No","Yes","ok","No","No","No","No","0","Yes","No","Yes","No","No","No","No","Yes","2+","No",0.4200500249862671,0.3226972222328186,"-1",4.506363256950863e-05,0.9999549388885498,"Yes",0.9999566078186035,4.3341267883079126e-05,"No",0.996604323387146,0.0033956938423216343,"No",0.9969140291213989,0.003085937350988388,"Yes",0.9975743889808655,0.0024256480392068624,"Yes",0.990050196647644,0.009949838742613792,"No",0.9980652928352356,0.0019347398774698377,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","BE","No","No","Yes","ok","No","No","No","No","0","Yes","No","Yes","No","No","No","No","Yes","2+","No",0.4200500249862671,0.3226972222328186,"-1",4.506363256950863e-05,0.9999549388885498,"Yes",0.9999566078186035,4.3341267883079126e-05,"No",0.996604323387146,0.0033956938423216343,"No",0.9969140291213989,0.003085937350988388,"Yes",0.9975743889808655,0.0024256480392068624,"Yes",0.990050196647644,0.009949838742613792,"No",0.9980652928352356,0.0019347398774698377,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","CZ","No","No","Yes","ok","No","No","No","No","0","Yes","No","Yes","No","No","No","No","Yes","2+","No",0.4200500249862671,0.3226972222328186,"-1",4.506363256950863e-05,0.9999549388885498,"Yes",0.9999566078186035,4.3341267883079126e-05,"No",0.996604323387146,0.0033956938423216343,"No",0.9969140291213989,0.003085937350988388,"Yes",0.9975743889808655,0.0024256480392068624,"Yes",0.990050196647644,0.009949838742613792,"No",0.9980652928352356,0.0019347398774698377,"No"
"2010-021434-55","An Open-label Multi-Centre Extension Trial Evaluating the Long-Term Progression-Free Survival of Degarelix or Goserelin Three-Month Dosing Regimens in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","DE","No","No","Yes","ok","No","No","No","No","0","Yes","No","Yes","No","No","No","No","Yes","2+","No",0.4200500249862671,0.3226972222328186,"-1",4.506363256950863e-05,0.9999549388885498,"Yes",0.9999566078186035,4.3341267883079126e-05,"No",0.996604323387146,0.0033956938423216343,"No",0.9969140291213989,0.003085937350988388,"Yes",0.9975743889808655,0.0024256480392068624,"Yes",0.990050196647644,0.009949838742613792,"No",0.9980652928352356,0.0019347398774698377,"No"
"2010-021821-10","Open Randomized Mono-centre Two-Parallel Group Clinical Phase I/II Trial on the Evaluation of Tolerability and Efficacy of an Intravenous In-fusion of Human Bone-Marrow Derived Autologous CD34-Negative Mesenchymal Stem Cell for the Treatment of Critical Limb Ischemia in Patients with Advanced Peripheral Arterial Occlusive Disease Subsequent to Percutaneous Transluminal Angioplasty   ","DE","No","Yes","Yes","ok","Yes","No","Yes","No","2+","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.28812336921691895,0.35208210349082947,"2+",3.1944437068887055e-05,0.9999680519104004,"Yes",0.9999425411224365,5.744432201026939e-05,"No",0.009378231130540371,0.99062180519104,"No",0.8676270842552185,0.1323729157447815,"Yes",0.00024985685013234615,0.9997501969337463,"Yes",0.948397159576416,0.051602840423583984,"No",0.10770009458065033,0.8922999501228333,"Yes"
"2010-021868-15","A Randomized Double-Blind Phase II Efficacy and Safety Study of MDV3100 (ASP9785) vs. Bicalutamide in Castrate Men with Metastatic Prostate Cancer","GB","Yes","No","No","ok","Yes","No","No","Yes","0","Yes","No","No","No","Yes","Yes","No","Yes","2+","Yes",0.5594416260719299,0.23515130579471588,"2+",0.9999397993087769,6.024380854796618e-05,"No",0.0013545595575124025,0.9986454844474792,"Yes",0.9967924952507019,0.0032074584160000086,"No",0.0020980548579245806,0.9979019165039062,"Yes",0.671541690826416,0.32845833897590637,"Yes",0.9865656495094299,0.013434289023280144,"No",0.001540156314149499,0.9984598159790039,"Yes"
"2010-021868-15","A Randomized Double-Blind Phase II Efficacy and Safety Study of MDV3100 (ASP9785) vs. Bicalutamide in Castrate Men with Metastatic Prostate Cancer","BE","Yes","No","No","ok","Yes","No","No","Yes","0","Yes","No","No","No","Yes","Yes","No","Yes","2+","Yes",0.5594416260719299,0.23515130579471588,"2+",0.9999397993087769,6.024380854796618e-05,"No",0.0013545595575124025,0.9986454844474792,"Yes",0.9967924952507019,0.0032074584160000086,"No",0.0020980548579245806,0.9979019165039062,"Yes",0.671541690826416,0.32845833897590637,"Yes",0.9865656495094299,0.013434289023280144,"No",0.001540156314149499,0.9984598159790039,"Yes"
"2010-021868-15","A Randomized Double-Blind Phase II Efficacy and Safety Study of MDV3100 (ASP9785) vs. Bicalutamide in Castrate Men with Metastatic Prostate Cancer","DE","Yes","No","No","ok","Yes","No","No","Yes","0","Yes","No","No","No","Yes","Yes","No","Yes","2+","Yes",0.5594416260719299,0.23515130579471588,"2+",0.9999397993087769,6.024380854796618e-05,"No",0.0013545595575124025,0.9986454844474792,"Yes",0.9967924952507019,0.0032074584160000086,"No",0.0020980548579245806,0.9979019165039062,"Yes",0.671541690826416,0.32845833897590637,"Yes",0.9865656495094299,0.013434289023280144,"No",0.001540156314149499,0.9984598159790039,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with ChemotherapyStudio multicentrico randomizzato in aperto di Cabazitaxel alla dose di 25 mg/m² e 20 mg/m² in associazione a Prednisone ogni 3 settimane in confronto a Docetaxel/Prednisone in pazienti affetti da carcinoma prostatico metastatico resistente alla castrazione non precedentemente trattati con chemioterapia.","CZ","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.1667742282152176,0.227451354265213,"-1",4.288462150725536e-05,0.9999570846557617,"Yes",0.9999620914459229,3.7892721593379974e-05,"No",0.9960311055183411,0.0039688884280622005,"No",0.2673037052154541,0.7326962351799011,"Yes",0.005319819785654545,0.9946801066398621,"Yes",0.987883985042572,0.012116065248847008,"No",0.00257604056969285,0.9974240064620972,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with ChemotherapyStudio multicentrico randomizzato in aperto di Cabazitaxel alla dose di 25 mg/m² e 20 mg/m² in associazione a Prednisone ogni 3 settimane in confronto a Docetaxel/Prednisone in pazienti affetti da carcinoma prostatico metastatico resistente alla castrazione non precedentemente trattati con chemioterapia.","DE","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.1667742282152176,0.227451354265213,"-1",4.288462150725536e-05,0.9999570846557617,"Yes",0.9999620914459229,3.7892721593379974e-05,"No",0.9960311055183411,0.0039688884280622005,"No",0.2673037052154541,0.7326962351799011,"Yes",0.005319819785654545,0.9946801066398621,"Yes",0.987883985042572,0.012116065248847008,"No",0.00257604056969285,0.9974240064620972,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with Chemotherapy","SE","No","No","Yes","ok","Yes","No","Yes","Yes","0","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.4305858016014099,0.2923333942890167,"-1",4.128800719627179e-05,0.9999587535858154,"Yes",0.9999603033065796,3.969010504079051e-05,"No",0.9958562254905701,0.004143721889704466,"No",0.05505949258804321,0.9449405074119568,"Yes",0.004966640844941139,0.9950333833694458,"Yes",0.9888584613800049,0.011141566559672356,"No",0.0025510869454592466,0.9974488615989685,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with ChemotherapyStudio multicentrico randomizzato in aperto di Cabazitaxel alla dose di 25 mg/m² e 20 mg/m² in associazione a Prednisone ogni 3 settimane in confronto a Docetaxel/Prednisone in pazienti affetti da carcinoma prostatico metastatico resistente alla castrazione non precedentemente trattati con chemioterapia.","PT","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.1667742282152176,0.227451354265213,"-1",4.288462150725536e-05,0.9999570846557617,"Yes",0.9999620914459229,3.7892721593379974e-05,"No",0.9960311055183411,0.0039688884280622005,"No",0.2673037052154541,0.7326962351799011,"Yes",0.005319819785654545,0.9946801066398621,"Yes",0.987883985042572,0.012116065248847008,"No",0.00257604056969285,0.9974240064620972,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with ChemotherapyStudio multicentrico randomizzato in aperto di Cabazitaxel alla dose di 25 mg/m² e 20 mg/m² in associazione a Prednisone ogni 3 settimane in confronto a Docetaxel/Prednisone in pazienti affetti da carcinoma prostatico metastatico resistente alla castrazione non precedentemente trattati con chemioterapia.","DK","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.1667742282152176,0.227451354265213,"-1",4.288462150725536e-05,0.9999570846557617,"Yes",0.9999620914459229,3.7892721593379974e-05,"No",0.9960311055183411,0.0039688884280622005,"No",0.2673037052154541,0.7326962351799011,"Yes",0.005319819785654545,0.9946801066398621,"Yes",0.987883985042572,0.012116065248847008,"No",0.00257604056969285,0.9974240064620972,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with Chemotherapy","FI","No","No","Yes","ok","Yes","No","Yes","Yes","0","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.4305858016014099,0.2923333942890167,"-1",4.128800719627179e-05,0.9999587535858154,"Yes",0.9999603033065796,3.969010504079051e-05,"No",0.9958562254905701,0.004143721889704466,"No",0.05505949258804321,0.9449405074119568,"Yes",0.004966640844941139,0.9950333833694458,"Yes",0.9888584613800049,0.011141566559672356,"No",0.0025510869454592466,0.9974488615989685,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with Chemotherapy","PL","No","No","Yes","ok","Yes","No","Yes","Yes","0","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.4305858016014099,0.2923333942890167,"-1",4.128800719627179e-05,0.9999587535858154,"Yes",0.9999603033065796,3.969010504079051e-05,"No",0.9958562254905701,0.004143721889704466,"No",0.05505949258804321,0.9449405074119568,"Yes",0.004966640844941139,0.9950333833694458,"Yes",0.9888584613800049,0.011141566559672356,"No",0.0025510869454592466,0.9974488615989685,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with Chemotherapy","ES","No","No","Yes","ok","Yes","No","Yes","Yes","0","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.4305858016014099,0.2923333942890167,"-1",4.128800719627179e-05,0.9999587535858154,"Yes",0.9999603033065796,3.969010504079051e-05,"No",0.9958562254905701,0.004143721889704466,"No",0.05505949258804321,0.9449405074119568,"Yes",0.004966640844941139,0.9950333833694458,"Yes",0.9888584613800049,0.011141566559672356,"No",0.0025510869454592466,0.9974488615989685,"Yes"
"2010-022064-12","Randomized Open Label Multi-Center Study comparing Cabazitaxel at 25 mg/m2 and at 20 mg/m² in Combination with Prednisone Every 3 Weeks to Docetaxel in Combination with Prednisone in Patients with Metastatic Castration Resistant Prostate Cancer not Pretreated with Chemotherapy","IT","No","No","Yes","ok","Yes","No","Yes","Yes","0","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.4305858016014099,0.2923333942890167,"-1",4.128800719627179e-05,0.9999587535858154,"Yes",0.9999603033065796,3.969010504079051e-05,"No",0.9958562254905701,0.004143721889704466,"No",0.05505949258804321,0.9449405074119568,"Yes",0.004966640844941139,0.9950333833694458,"Yes",0.9888584613800049,0.011141566559672356,"No",0.0025510869454592466,0.9974488615989685,"Yes"
"2010-022163-35","Randomized Open Label Multi-Center Study Comparing Cabazitaxel at 20 mg/m²and at 25 mg/m² Every 3 Weeks in Combination with Prednisone for the Treatment ofMetastatic Castration Resistant Prostate Cancer Previously Treated With aDocetaxel-Containing Regimen","ES","No","No","Yes","ok","Yes","No","Yes","Yes","0","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.38110223412513733,0.32758256793022156,"-1",3.8158123061293736e-05,0.9999618530273438,"Yes",0.9999580383300781,4.1991272155428305e-05,"No",0.9960312247276306,0.003968722652643919,"No",0.1154186800122261,0.8845812678337097,"Yes",0.0019644342828541994,0.9980356097221375,"Yes",0.9860469698905945,0.013953079469501972,"No",0.0034458779264241457,0.9965541362762451,"Yes"
"2010-022163-35","Randomized Open Label Multi-Center Study Comparing Cabazitaxel at 20 mg/m² and at 25 mg/m² Every 3 Weeks in Combination with Prednisone for the Treatment of Metastatic Castration Resistant Prostate Cancer Previously Treated With a Docetaxel-Containing Regimen","NL","No","No","Yes","ok","Yes","No","Yes","Yes","0","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.4080740511417389,0.30800819396972656,"-1",3.878758798236959e-05,0.999961256980896,"Yes",0.9999569654464722,4.300982254790142e-05,"No",0.9960414171218872,0.003958540037274361,"No",0.06359698623418808,0.9364029765129089,"Yes",0.002202927600592375,0.9977971315383911,"Yes",0.9856176972389221,0.014382260851562023,"No",0.0031622129026800394,0.9968377351760864,"Yes"
"2010-022163-35","Randomized Open Label Multi-Center Study Comparing Cabazitaxel at 20 mg/m² and at 25 mg/m² Every 3 Weeks in Combination with Prednisone for the Treatment of Metastatic Castration Resistant Prostate Cancer Previously Treated With a Docetaxel-Containing Regimen","PL","No","No","Yes","ok","Yes","No","Yes","Yes","0","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.4080740511417389,0.30800819396972656,"-1",3.878758798236959e-05,0.999961256980896,"Yes",0.9999569654464722,4.300982254790142e-05,"No",0.9960414171218872,0.003958540037274361,"No",0.06359698623418808,0.9364029765129089,"Yes",0.002202927600592375,0.9977971315383911,"Yes",0.9856176972389221,0.014382260851562023,"No",0.0031622129026800394,0.9968377351760864,"Yes"
"2010-022163-35","Randomized Open Label Multi-Center Study Comparing Cabazitaxel at 20 mg/m²and at 25 mg/m² Every 3 Weeks in Combination with Prednisone for the Treatment ofMetastatic Castration Resistant Prostate Cancer Previously Treated With aDocetaxel-Containing Regimen","FR","No","No","Yes","ok","Yes","No","Yes","Yes","0","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.38110223412513733,0.32758256793022156,"-1",3.8158123061293736e-05,0.9999618530273438,"Yes",0.9999580383300781,4.1991272155428305e-05,"No",0.9960312247276306,0.003968722652643919,"No",0.1154186800122261,0.8845812678337097,"Yes",0.0019644342828541994,0.9980356097221375,"Yes",0.9860469698905945,0.013953079469501972,"No",0.0034458779264241457,0.9965541362762451,"Yes"
"2010-022163-35","Randomized Open Label Multi-Center Study Comparing Cabazitaxel at 20 mg/m²and at 25 mg/m² Every 3 Weeks in Combination with Prednisone for the Treatment ofMetastatic Castration Resistant Prostate Cancer Previously Treated With aDocetaxel-Containing Regimen","HU","No","No","Yes","ok","Yes","No","Yes","Yes","0","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.38110223412513733,0.32758256793022156,"-1",3.8158123061293736e-05,0.9999618530273438,"Yes",0.9999580383300781,4.1991272155428305e-05,"No",0.9960312247276306,0.003968722652643919,"No",0.1154186800122261,0.8845812678337097,"Yes",0.0019644342828541994,0.9980356097221375,"Yes",0.9860469698905945,0.013953079469501972,"No",0.0034458779264241457,0.9965541362762451,"Yes"
"2010-022163-35","Randomized Open Label Multi-Center Study Comparing Cabazitaxel at 20 mg/m² and at 25 mg/m² Every 3 Weeks in Combination with Prednisone for the Treatment of Metastatic Castration Resistant Prostate Cancer Previously Treated With a Docetaxel-Containing Regimen","GB","No","No","Yes","ok","Yes","No","Yes","Yes","0","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.4080740511417389,0.30800819396972656,"-1",3.878758798236959e-05,0.999961256980896,"Yes",0.9999569654464722,4.300982254790142e-05,"No",0.9960414171218872,0.003958540037274361,"No",0.06359698623418808,0.9364029765129089,"Yes",0.002202927600592375,0.9977971315383911,"Yes",0.9856176972389221,0.014382260851562023,"No",0.0031622129026800394,0.9968377351760864,"Yes"
"2010-022163-35","Randomized Open Label Multi-Center Study Comparing Cabazitaxel at 20 mg/m² and at 25 mg/m² Every 3 Weeks in Combination with Prednisone for the Treatment of Metastatic Castration Resistant Prostate Cancer Previously Treated With a Docetaxel-Containing Regimen","BE","No","No","Yes","ok","Yes","No","Yes","Yes","0","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.4080740511417389,0.30800819396972656,"-1",3.878758798236959e-05,0.999961256980896,"Yes",0.9999569654464722,4.300982254790142e-05,"No",0.9960414171218872,0.003958540037274361,"No",0.06359698623418808,0.9364029765129089,"Yes",0.002202927600592375,0.9977971315383911,"Yes",0.9856176972389221,0.014382260851562023,"No",0.0031622129026800394,0.9968377351760864,"Yes"
