"eudract_number","title","protocol_country_code","double_blind","single_blind","open","design","randomised","crossover","parallel_group","controlled","arms","active_comparator","placebo","open_gs","single_blind_gs","double_blind_gs","randomised_gs","crossover_gs","parallel_group_gs","arms_gs","controlled_gs","arms_probab0","arms_probab1","arms_probab2","arms_orig","open_probab0","open_probab1","open_orig","double_blind_probab0","double_blind_probab1","double_blind_orig","single_blind_probab0","single_blind_probab1","single_blind_orig","controlled_probab0","controlled_probab1","controlled_orig","parallel_group_probab0","parallel_group_probab1","parallel_group_orig","crossover_probab0","crossover_probab1","crossover_orig","randomised_probab0","randomised_probab1","randomised_orig"
"2008-005232-33","A randomised parallel arm open-label trial comparing degarelix with goserelin plus anti-androgen flare protection (bicalutamide) in terms of prostate size reduction in prostate cancer patients of intermediate-to-high risk who require neoadjuvant hormone therapy prior to radiotherapy (curative intent)","FR","No","No","Yes","ok","Yes","No","Yes","No","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.00024017497519532953,0.39934542218483554,0.600414402839969,"-1",0.00011194595434571575,0.9998880540456543,"Yes",0.9997503899176322,0.00024961008236779075,"No",0.9992657603643851,0.0007342396356148942,"No",0.8870063987457297,0.11299360125427024,"Yes",0.34979358272480654,0.6502064172751935,"Yes",0.9995140210417479,0.00048597895825209814,"No",0.21021732027819118,0.7897826797218088,"Yes"
"2008-005276-27","An Open-Label Multi-Centre Randomised Parallel-Arm One-Year Trial Comparing the Efficacy and Safety of Degarelix Three-Month Dosing Regimen with Goserelin Acetate in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","FI","No","No","Yes","ok","Yes","No","Yes","No","1","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.0009551330278708956,0.5209847221725621,0.4780601447995671,"-1",0.0004426898700569115,0.9995573101299431,"Yes",0.9992384011799103,0.0007615988200897358,"No",0.989935150544731,0.010064849455268922,"No",0.8893395129323524,0.11066048706764768,"Yes",0.17923411726229432,0.8207658827377057,"Yes",0.9972619736076119,0.002738026392388053,"No",0.4001896467083046,0.5998103532916954,"Yes"
"2008-005276-27","An Open-Label Multi-Centre Randomised Parallel-Arm One-Year Trial Comparing the Efficacy and Safety of Degarelix Three-Month Dosing Regimen with Goserelin Acetate in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","NL","No","No","Yes","ok","Yes","No","Yes","No","1","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.0009551330278708956,0.5209847221725621,0.4780601447995671,"-1",0.0004426898700569115,0.9995573101299431,"Yes",0.9992384011799103,0.0007615988200897358,"No",0.989935150544731,0.010064849455268922,"No",0.8893395129323524,0.11066048706764768,"Yes",0.17923411726229432,0.8207658827377057,"Yes",0.9972619736076119,0.002738026392388053,"No",0.4001896467083046,0.5998103532916954,"Yes"
"2008-005276-27","An Open-Label Multi-Centre Randomised Parallel-Arm One-Year Trial Comparing the Efficacy and Safety of Degarelix Three-Month Dosing Regimen with Goserelin Acetate in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","BE","No","No","Yes","ok","Yes","No","Yes","No","1","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.0009551330278708956,0.5209847221725621,0.4780601447995671,"-1",0.0004426898700569115,0.9995573101299431,"Yes",0.9992384011799103,0.0007615988200897358,"No",0.989935150544731,0.010064849455268922,"No",0.8893395129323524,0.11066048706764768,"Yes",0.17923411726229432,0.8207658827377057,"Yes",0.9972619736076119,0.002738026392388053,"No",0.4001896467083046,0.5998103532916954,"Yes"
"2008-005276-27","An Open-Label Multi-Centre Randomised Parallel-Arm One-Year Trial Comparing the Efficacy and Safety of Degarelix Three-Month Dosing Regimen with Goserelin Acetate in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","DE","No","No","Yes","ok","Yes","No","Yes","No","1","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.0009551330278708956,0.5209847221725621,0.4780601447995671,"-1",0.0004426898700569115,0.9995573101299431,"Yes",0.9992384011799103,0.0007615988200897358,"No",0.989935150544731,0.010064849455268922,"No",0.8893395129323524,0.11066048706764768,"Yes",0.17923411726229432,0.8207658827377057,"Yes",0.9972619736076119,0.002738026392388053,"No",0.4001896467083046,0.5998103532916954,"Yes"
"2008-005276-27","An Open-Label Multi-Centre Randomised Parallel-Arm One-Year Trial Comparing the Efficacy and Safety of Degarelix Three-Month Dosing Regimen with Goserelin Acetate in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","HU","No","No","Yes","ok","Yes","No","Yes","No","1","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.0009551330278708956,0.5209847221725621,0.4780601447995671,"-1",0.0004426898700569115,0.9995573101299431,"Yes",0.9992384011799103,0.0007615988200897358,"No",0.989935150544731,0.010064849455268922,"No",0.8893395129323524,0.11066048706764768,"Yes",0.17923411726229432,0.8207658827377057,"Yes",0.9972619736076119,0.002738026392388053,"No",0.4001896467083046,0.5998103532916954,"Yes"
"2008-005276-27","An Open-Label Multi-Centre Randomised Parallel-Arm One-Year Trial Comparing the Efficacy and Safety of Degarelix Three-Month Dosing Regimen with Goserelin Acetate in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","CZ","No","No","Yes","ok","Yes","No","Yes","No","1","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.0009551330278708956,0.5209847221725621,0.4780601447995671,"-1",0.0004426898700569115,0.9995573101299431,"Yes",0.9992384011799103,0.0007615988200897358,"No",0.989935150544731,0.010064849455268922,"No",0.8893395129323524,0.11066048706764768,"Yes",0.17923411726229432,0.8207658827377057,"Yes",0.9972619736076119,0.002738026392388053,"No",0.4001896467083046,0.5998103532916954,"Yes"
"2008-005276-27","An Open-Label Multi-Centre Randomised Parallel-Arm One-Year Trial Comparing the Efficacy and Safety of Degarelix Three-Month Dosing Regimen with Goserelin Acetate in Patients with Prostate Cancer Requiring Androgen Deprivation Therapy","GB","No","No","Yes","ok","Yes","No","Yes","No","1","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.0009551330278708956,0.5209847221725621,0.4780601447995671,"-1",0.0004426898700569115,0.9995573101299431,"Yes",0.9992384011799103,0.0007615988200897358,"No",0.989935150544731,0.010064849455268922,"No",0.8893395129323524,0.11066048706764768,"Yes",0.17923411726229432,0.8207658827377057,"Yes",0.9972619736076119,0.002738026392388053,"No",0.4001896467083046,0.5998103532916954,"Yes"
"2008-006021-14","A Phase III  randomized placebo controlled double blind trial of Sorafenib plus Erlotinib vs. Sorafenib plus placebo as First Line systemic treatment for Hepatocellular Carcinoma (HCC)","ES","Yes","No","No","ok","Yes","No","Yes","Yes","2+","Yes","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",4.2113909972051685e-05,7.242101120886069e-05,0.9998854650788191,"-1",0.9998123075388167,0.00018769246118336558,"No",0.0005716928492580653,0.9994283071507419,"Yes",0.9934853340990567,0.006514665900943296,"No",0.00016435741983511498,0.9998356425801649,"Yes",0.18174116204982171,0.8182588379501783,"Yes",0.9856464180594022,0.014353581940597722,"No",9.037585582427621e-05,0.9999096241441757,"Yes"
"2008-006021-14","A Phase III  randomized placebo controlled double blind trial of Sorafenib plus Erlotinib vs. Sorafenib plus placebo as First Line systemic treatment for Hepatocellular Carcinoma (HCC)","GR","Yes","No","No","","Yes","No","Yes","Yes","2+","Yes","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",4.2113909972051685e-05,7.242101120886069e-05,0.9998854650788191,"-1",0.9998123075388167,0.00018769246118336558,"Information not present in EudraCT",0.0005716928492580653,0.9994283071507419,"Yes",0.9934853340990567,0.006514665900943296,"Information not present in EudraCT",0.00016435741983511498,0.9998356425801649,"Yes",0.18174116204982171,0.8182588379501783,"Yes",0.9856464180594022,0.014353581940597722,"No",9.037585582427621e-05,0.9999096241441757,"Yes"
"2008-006021-14","A Phase III  randomized placebo controlled double blind trial of Sorafenib plus Erlotinib vs. Sorafenib plus placebo as First Line systemic treatment for Hepatocellular Carcinoma (HCC)","BG","Yes","No","No","ok","Yes","No","Yes","Yes","2+","Yes","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",4.2113909972051685e-05,7.242101120886069e-05,0.9998854650788191,"-1",0.9998123075388167,0.00018769246118336558,"No",0.0005716928492580653,0.9994283071507419,"Yes",0.9934853340990567,0.006514665900943296,"No",0.00016435741983511498,0.9998356425801649,"Yes",0.18174116204982171,0.8182588379501783,"Yes",0.9856464180594022,0.014353581940597722,"No",9.037585582427621e-05,0.9999096241441757,"Yes"
"2008-006021-14","A Phase III  randomized placebo controlled double blind trial of Sorafenib plus Erlotinib vs. Sorafenib plus placebo as First Line systemic treatment for Hepatocellular Carcinoma (HCC)","FR","Yes","No","No","","Yes","No","Yes","Yes","2+","Yes","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",4.2113909972051685e-05,7.242101120886069e-05,0.9998854650788191,"-1",0.9998123075388167,0.00018769246118336558,"Information not present in EudraCT",0.0005716928492580653,0.9994283071507419,"Yes",0.9934853340990567,0.006514665900943296,"Information not present in EudraCT",0.00016435741983511498,0.9998356425801649,"Yes",0.18174116204982171,0.8182588379501783,"Yes",0.9856464180594022,0.014353581940597722,"No",9.037585582427621e-05,0.9999096241441757,"Yes"
"2008-006021-14","A Phase III  randomized placebo controlled double blind trial of Sorafenib plus Erlotinib vs. Sorafenib plus placebo as First Line systemic treatment for Hepatocellular Carcinoma (HCC)","AT","Yes","No","No","ok","Yes","No","Yes","Yes","2+","Yes","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",4.2113909972051685e-05,7.242101120886069e-05,0.9998854650788191,"-1",0.9998123075388167,0.00018769246118336558,"No",0.0005716928492580653,0.9994283071507419,"Yes",0.9934853340990567,0.006514665900943296,"No",0.00016435741983511498,0.9998356425801649,"Yes",0.18174116204982171,0.8182588379501783,"Yes",0.9856464180594022,0.014353581940597722,"No",9.037585582427621e-05,0.9999096241441757,"Yes"
"2008-006021-14","A Phase III  randomized placebo controlled double blind trial of Sorafenib plus Erlotinib vs. Sorafenib plus placebo as First Line systemic treatment for Hepatocellular Carcinoma (HCC)","BE","Yes","No","No","ok","Yes","No","Yes","Yes","2+","Yes","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",4.2113909972051685e-05,7.242101120886069e-05,0.9998854650788191,"-1",0.9998123075388167,0.00018769246118336558,"No",0.0005716928492580653,0.9994283071507419,"Yes",0.9934853340990567,0.006514665900943296,"No",0.00016435741983511498,0.9998356425801649,"Yes",0.18174116204982171,0.8182588379501783,"Yes",0.9856464180594022,0.014353581940597722,"No",9.037585582427621e-05,0.9999096241441757,"Yes"
"2008-006021-14","A Phase III  randomized placebo controlled double blind trial of Sorafenib plus Erlotinib vs. Sorafenib plus placebo as First Line systemic treatment for Hepatocellular Carcinoma (HCC)","GB","Yes","No","No","ok","Yes","No","Yes","Yes","2+","Yes","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",4.2113909972051685e-05,7.242101120886069e-05,0.9998854650788191,"-1",0.9998123075388167,0.00018769246118336558,"No",0.0005716928492580653,0.9994283071507419,"Yes",0.9934853340990567,0.006514665900943296,"No",0.00016435741983511498,0.9998356425801649,"Yes",0.18174116204982171,0.8182588379501783,"Yes",0.9856464180594022,0.014353581940597722,"No",9.037585582427621e-05,0.9999096241441757,"Yes"
"2008-006021-14","A Phase III  randomized placebo controlled double blind trial of Sorafenib plus Erlotinib vs. Sorafenib plus placebo as First Line systemic treatment for Hepatocellular Carcinoma (HCC)","IT","Yes","No","No","ok","Yes","No","Yes","Yes","2+","Yes","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",4.2113909972051685e-05,7.242101120886069e-05,0.9998854650788191,"-1",0.9998123075388167,0.00018769246118336558,"No",0.0005716928492580653,0.9994283071507419,"Yes",0.9934853340990567,0.006514665900943296,"No",0.00016435741983511498,0.9998356425801649,"Yes",0.18174116204982171,0.8182588379501783,"Yes",0.9856464180594022,0.014353581940597722,"No",9.037585582427621e-05,0.9999096241441757,"Yes"
"2008-006021-14","A Phase III  randomized placebo controlled double blind trial of Sorafenib plus Erlotinib vs. Sorafenib plus placebo as First Line systemic treatment for Hepatocellular Carcinoma (HCC)","DE","Yes","No","No","","Yes","No","Yes","Yes","2+","Yes","Yes","No","No","Yes","Yes","No","Yes","2+","Yes",4.2113909972051685e-05,7.242101120886069e-05,0.9998854650788191,"-1",0.9998123075388167,0.00018769246118336558,"Information not present in EudraCT",0.0005716928492580653,0.9994283071507419,"Yes",0.9934853340990567,0.006514665900943296,"Information not present in EudraCT",0.00016435741983511498,0.9998356425801649,"Yes",0.18174116204982171,0.8182588379501783,"Yes",0.9856464180594022,0.014353581940597722,"No",9.037585582427621e-05,0.9999096241441757,"Yes"
"2008-006181-28","A single arm multicenter phase II trial of RAD001 as monotherapy in the treatment of advanced papillary renal cell cancer","FR","No","No","Yes","","No","No","No","No","1","","","Yes","No","No","No","No","No","1","No",0.00017273109585134132,0.9969350622666695,0.0028922066374791043,"-1",0.019801110303842684,0.9801988896961573,"Information not present in EudraCT",0.9928838847916709,0.007116115208329161,"Information not present in EudraCT",0.8981784659303781,0.10182153406962188,"Information not present in EudraCT",0.9957013250610007,0.004298674938999313,"No",0.9517938246495367,0.04820617535046334,"",0.7853419318698331,0.21465806813016686,"",0.9977044371891151,0.0022955628108849266,""
"2008-006181-28","A single arm multicenter phase II trial of RAD001 as monotherapy in the treatment of advanced papillary renal cell cancer","ES","No","No","Yes","","No","No","No","No","1","","","Yes","No","No","No","No","No","1","No",0.00017273109585134132,0.9969350622666695,0.0028922066374791043,"-1",0.019801110303842684,0.9801988896961573,"Information not present in EudraCT",0.9928838847916709,0.007116115208329161,"Information not present in EudraCT",0.8981784659303781,0.10182153406962188,"Information not present in EudraCT",0.9957013250610007,0.004298674938999313,"No",0.9517938246495367,0.04820617535046334,"",0.7853419318698331,0.21465806813016686,"",0.9977044371891151,0.0022955628108849266,""
"2008-006181-28","A single arm multicenter phase II trial of RAD001 as monotherapy in the treatment of advanced papillary renal cell cancer","GB","No","No","Yes","","No","No","No","No","1","","","Yes","No","No","No","No","No","1","No",0.00017273109585134132,0.9969350622666695,0.0028922066374791043,"-1",0.019801110303842684,0.9801988896961573,"Information not present in EudraCT",0.9928838847916709,0.007116115208329161,"Information not present in EudraCT",0.8981784659303781,0.10182153406962188,"Information not present in EudraCT",0.9957013250610007,0.004298674938999313,"No",0.9517938246495367,0.04820617535046334,"",0.7853419318698331,0.21465806813016686,"",0.9977044371891151,0.0022955628108849266,""
"2008-006181-28","RAPTOR: Estudio de fase II de RAD001 multicéntrico con un solo grupo como monoterapia para el tratamiento  del carcinoma papilar avanzado de células renales","BE","No","Yes","Yes","","No","Yes","No","No","1","","","Yes","No","No","No","No","No","1","No",0.001683983016730294,0.9627642335584723,0.03555178342479747,"-1",0.25641808034287195,0.743581919657128,"Information not present in EudraCT",0.8118782428455047,0.1881217571544953,"Information not present in EudraCT",0.2748544594688709,0.7251455405311291,"Information not present in EudraCT",0.887539023700163,0.11246097629983699,"No",0.7922466061595209,0.20775339384047906,"",0.33266811385750517,0.6673318861424948,"",0.9665830593085565,0.03341694069144347,""
"2008-006181-28","RAPTOR: Estudio de fase II de RAD001 multicéntrico con un solo grupo como monoterapia para el tratamiento  del carcinoma papilar avanzado de células renales","DE","No","Yes","Yes","","No","Yes","No","No","1","","","Yes","No","No","No","No","No","1","No",0.001683983016730294,0.9627642335584723,0.03555178342479747,"-1",0.25641808034287195,0.743581919657128,"Information not present in EudraCT",0.8118782428455047,0.1881217571544953,"Information not present in EudraCT",0.2748544594688709,0.7251455405311291,"Information not present in EudraCT",0.887539023700163,0.11246097629983699,"No",0.7922466061595209,0.20775339384047906,"",0.33266811385750517,0.6673318861424948,"",0.9665830593085565,0.03341694069144347,""
"2008-006300-27","Efficacy and safety of recombinant asparaginase in infants (< 1 year) with previously untreated acute lymphoblastic leukaemia - Phase II Clinical Trial -","NL","No","No","Yes","","No","No","No","No","1","","","Yes","No","No","No","No","No","1","No",0.0016219627944708843,0.9094143054848988,0.08896373172063032,"-1",0.18235880272802918,0.8176411972719708,"Information not present in EudraCT",0.85202710613584,0.14797289386415996,"Information not present in EudraCT",0.661888438597749,0.338111561402251,"Information not present in EudraCT",0.7896814934335792,0.21031850656642084,"No",0.6520370586741139,0.3479629413258861,"",0.7227182878694374,0.27728171213056263,"",0.7820170427158675,0.21798295728413247,""
"2008-006300-27","Efficacy and safety of recombinant asparaginase in infants (< 1 year) with previously untreated acute lymphoblastic leukaemia - Phase II Clinical Trial -","DE","No","No","Yes","","No","No","No","No","1","","","Yes","No","No","No","No","No","1","No",0.0016219627944708843,0.9094143054848988,0.08896373172063032,"-1",0.18235880272802918,0.8176411972719708,"Information not present in EudraCT",0.85202710613584,0.14797289386415996,"Information not present in EudraCT",0.661888438597749,0.338111561402251,"Information not present in EudraCT",0.7896814934335792,0.21031850656642084,"No",0.6520370586741139,0.3479629413258861,"",0.7227182878694374,0.27728171213056263,"",0.7820170427158675,0.21798295728413247,""
"2008-006439-12","Strategic Timing of AntiRetroviral Treatment (START)","FI","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.03448333118327227,0.6946316404540052,0.27088502836272266,"-1",0.33688161818026574,0.6631183818197343,"Yes",0.6865753256248539,0.31342467437514604,"No",0.13874085140862313,0.8612591485913769,"No",0.8346319176716105,0.16536808232838954,"Yes",0.7538044306056398,0.24619556939436016,"Yes",0.1447371917668402,0.8552628082331598,"No",0.8080174328905553,0.19198256710944475,"Yes"
"2008-006439-12","Strategic Timing of AntiRetroviral Treatment (START) ","IT","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.03448333118327227,0.6946316404540052,0.27088502836272266,"-1",0.33688161818026574,0.6631183818197343,"Yes",0.6865753256248539,0.31342467437514604,"No",0.13874085140862313,0.8612591485913769,"No",0.8346319176716105,0.16536808232838954,"Yes",0.7538044306056398,0.24619556939436016,"Yes",0.1447371917668402,0.8552628082331598,"No",0.8080174328905553,0.19198256710944475,"Yes"
"2008-006439-12","Strategic Timing of AntiRetroviral Treatment(START) ","BE","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.03448333118327227,0.6946316404540052,0.27088502836272266,"-1",0.33688161818026574,0.6631183818197343,"Yes",0.6865753256248539,0.31342467437514604,"No",0.13874085140862313,0.8612591485913769,"No",0.8346319176716105,0.16536808232838954,"Yes",0.7538044306056398,0.24619556939436016,"Yes",0.1447371917668402,0.8552628082331598,"No",0.8080174328905553,0.19198256710944475,"Yes"
"2008-006439-12","Strategic Timing of AntiRetroviral Treatment(START) ","SE","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.03448333118327227,0.6946316404540052,0.27088502836272266,"-1",0.33688161818026574,0.6631183818197343,"Yes",0.6865753256248539,0.31342467437514604,"No",0.13874085140862313,0.8612591485913769,"No",0.8346319176716105,0.16536808232838954,"Yes",0.7538044306056398,0.24619556939436016,"Yes",0.1447371917668402,0.8552628082331598,"No",0.8080174328905553,0.19198256710944475,"Yes"
"2008-006439-12","Strategic Timing of AntiRetroviral Treatment (START) ","EE","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.03448333118327227,0.6946316404540052,0.27088502836272266,"-1",0.33688161818026574,0.6631183818197343,"Yes",0.6865753256248539,0.31342467437514604,"No",0.13874085140862313,0.8612591485913769,"No",0.8346319176716105,0.16536808232838954,"Yes",0.7538044306056398,0.24619556939436016,"Yes",0.1447371917668402,0.8552628082331598,"No",0.8080174328905553,0.19198256710944475,"Yes"
"2008-006439-12","Strategic Timing of AntiRetroviral Treatment (START)","GR","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.03448333118327227,0.6946316404540052,0.27088502836272266,"-1",0.33688161818026574,0.6631183818197343,"Yes",0.6865753256248539,0.31342467437514604,"No",0.13874085140862313,0.8612591485913769,"No",0.8346319176716105,0.16536808232838954,"Yes",0.7538044306056398,0.24619556939436016,"Yes",0.1447371917668402,0.8552628082331598,"No",0.8080174328905553,0.19198256710944475,"Yes"
"2008-006439-12","Strategic Timing of AntiRetroviral Treatment (START)","CZ","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.03448333118327227,0.6946316404540052,0.27088502836272266,"-1",0.33688161818026574,0.6631183818197343,"Yes",0.6865753256248539,0.31342467437514604,"No",0.13874085140862313,0.8612591485913769,"No",0.8346319176716105,0.16536808232838954,"Yes",0.7538044306056398,0.24619556939436016,"Yes",0.1447371917668402,0.8552628082331598,"No",0.8080174328905553,0.19198256710944475,"Yes"
"2008-006439-12","Strategic Timing of AntiRetroviral Treatment (START)","ES","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.03448333118327227,0.6946316404540052,0.27088502836272266,"-1",0.33688161818026574,0.6631183818197343,"Yes",0.6865753256248539,0.31342467437514604,"No",0.13874085140862313,0.8612591485913769,"No",0.8346319176716105,0.16536808232838954,"Yes",0.7538044306056398,0.24619556939436016,"Yes",0.1447371917668402,0.8552628082331598,"No",0.8080174328905553,0.19198256710944475,"Yes"
"2008-006439-12","Momento Estratégico para el Inicio de la Terapia AntiretroviralStrategic Timing of AntiRetroviral Treatment (START)","PT","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.025433863801869655,0.6536011593398577,0.32096497685827247,"-1",0.3810246203012587,0.6189753796987413,"Yes",0.6831563047301824,0.3168436952698176,"No",0.16495173844014444,0.8350482615598556,"No",0.7559298684388727,0.2440701315611274,"Yes",0.8407204231410792,0.15927957685892086,"Yes",0.16194885937957326,0.8380511406204267,"No",0.7760690912612493,0.2239309087387506,"Yes"
"2008-006439-12","Strategic Timing of AntiRetroviral Treatment(START) ","GB","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.03448333118327227,0.6946316404540052,0.27088502836272266,"-1",0.33688161818026574,0.6631183818197343,"Yes",0.6865753256248539,0.31342467437514604,"No",0.13874085140862313,0.8612591485913769,"No",0.8346319176716105,0.16536808232838954,"Yes",0.7538044306056398,0.24619556939436016,"Yes",0.1447371917668402,0.8552628082331598,"No",0.8080174328905553,0.19198256710944475,"Yes"
"2008-006439-12","Strategic Timing of AntiRetroviral Treatment (START) ","DE","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.03448333118327227,0.6946316404540052,0.27088502836272266,"-1",0.33688161818026574,0.6631183818197343,"Yes",0.6865753256248539,0.31342467437514604,"No",0.13874085140862313,0.8612591485913769,"No",0.8346319176716105,0.16536808232838954,"Yes",0.7538044306056398,0.24619556939436016,"Yes",0.1447371917668402,0.8552628082331598,"No",0.8080174328905553,0.19198256710944475,"Yes"
"2008-006439-12","Momento Estratégico para el Inicio de la Terapia AntiretroviralStrategic Timing of AntiRetroviral Treatment (START)","AT","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.025433863801869655,0.6536011593398577,0.32096497685827247,"-1",0.3810246203012587,0.6189753796987413,"Yes",0.6831563047301824,0.3168436952698176,"No",0.16495173844014444,0.8350482615598556,"No",0.7559298684388727,0.2440701315611274,"Yes",0.8407204231410792,0.15927957685892086,"Yes",0.16194885937957326,0.8380511406204267,"No",0.7760690912612493,0.2239309087387506,"Yes"
"2008-006439-12","Strategic Timing of AntiRetroviral Treatment (START) ","NO","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.03448333118327227,0.6946316404540052,0.27088502836272266,"-1",0.33688161818026574,0.6631183818197343,"Yes",0.6865753256248539,0.31342467437514604,"No",0.13874085140862313,0.8612591485913769,"No",0.8346319176716105,0.16536808232838954,"Yes",0.7538044306056398,0.24619556939436016,"Yes",0.1447371917668402,0.8552628082331598,"No",0.8080174328905553,0.19198256710944475,"Yes"
"2008-006439-12","Strategic Timing of AntiRetroviral Treatment (START) ","IE","No","Yes","Yes","ok","No","Yes","No","No","1","No","No","Yes","No","No","Yes","No","Yes","2+","Yes",0.03448333118327227,0.6946316404540052,0.27088502836272266,"-1",0.33688161818026574,0.6631183818197343,"Yes",0.6865753256248539,0.31342467437514604,"No",0.13874085140862313,0.8612591485913769,"No",0.8346319176716105,0.16536808232838954,"Yes",0.7538044306056398,0.24619556939436016,"Yes",0.1447371917668402,0.8552628082331598,"No",0.8080174328905553,0.19198256710944475,"Yes"
"2008-006801-17","A multicenter randomized phase II study to compare the combination trastuzumab and capecitabine with or without pertuzumab in patients with HER2-positive metastatic breast cancer that have progressed after one line of trastuzumab-based therapy in the metastatic setting (PHEREXA) ","ES","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",1.3226732647822644e-05,0.0365862638644322,0.9634005094029199,"2+",0.011967024239039392,0.9880329757609606,"Yes",0.9852770588671069,0.014722941132893025,"No",0.9948088197987454,0.005191180201254689,"No",0.1138134108729505,0.8861865891270495,"Yes",0.16710049623613277,0.8328995037638672,"Yes",0.8505785404359795,0.14942145956402056,"Yes",0.13277009873874934,0.8672299012612507,"Yes"
"2008-006801-17","A multicenter randomized phase II study to compare the combination trastuzumab and capecitabine with or without pertuzumab in patients with HER2-positive metastatic breast cancer that have progressed after one line of trastuzumab-based therapy in the metastatic setting (PHEREXA) ","DE","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",1.3226732647822644e-05,0.0365862638644322,0.9634005094029199,"2+",0.011967024239039392,0.9880329757609606,"Yes",0.9852770588671069,0.014722941132893025,"No",0.9948088197987454,0.005191180201254689,"No",0.1138134108729505,0.8861865891270495,"Yes",0.16710049623613277,0.8328995037638672,"Yes",0.8505785404359795,0.14942145956402056,"Yes",0.13277009873874934,0.8672299012612507,"Yes"
"2008-006801-17","Estudio de fase II multicéntrico aleatorizado para comparar la combinación de trastuzumab y capecitabina con o sin pertuzumab en pacientes con cáncer de mama metastático positivo para HER2 que hayan progresado tras una línea de tratamiento basado en trastuzumab en el contexto metastásico (PHEREXA).A multicenter randomized phase II study to compare the combination trastuzumab and capecitabine with or without pertuzumab in patients with HER2-positive metastatic breast cancer that have progressed after one line of trastuzumab-based therapy in the metastatic setting (PHEREXA)","NL","No","No","Yes","ok","Yes","No","Yes","Yes","2+","Yes","No","Yes","No","No","Yes","No","Yes","2+","Yes",9.333733111039934e-07,0.021101255838961483,0.9788978107877274,"2+",0.001203979737252614,0.9987960202627474,"Yes",0.9977026325417859,0.0022973674582140863,"No",0.9999843339156517,1.5666084348313763e-05,"No",0.029591751428854285,0.9704082485711457,"Yes",0.10818975812646658,0.8918102418735334,"Yes",0.9973423728769124,0.002657627123087563,"Yes",0.05908073457136298,0.940919265428637,"Yes"
