"elderly","adults","adolescents","children","female","male","healthy_volunteers","inclusion","eudract_number","protocol_country_code"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Histologic or cytologic diagnosis with unresectable or metastatic HCC   Child Pugh Class A   ECOG performance status 0 1   Adequate hematologic  hepatic  and renal function","2009-013435-38","BE"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Male or female subjects   18 years of age   Life expectancy of at least 3 months  Histological or cytological documentation of adenocarcinoma of the colon or rectum  All other histological types are excluded   Subjects with metastatic colorectal cancer  Stage IV    Progression during or within 3 months following the last administration of approved standard therapies which must include fluoropyrimidine  oxaliplatin  irinotecan bevacizumab and cetuximab panitumumab  if KRAS WT   WT  wild type   ECOG Performance Status of   1  ECOG  Eastern Cooperative Oncology Group   Adequate bone marrow  liver and renal function  Women of childbearing potential and men must agree to use adequate contraception","2011-005836-25","BE"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Male or female subjects   18 years of age   Life expectancy of at least 3 months  Histological or cytological documentation of adenocarcinoma of the colon or rectum  All other histological types are excluded   Subjects with metastatic colorectal cancer  Stage IV    Progression during or within 3 months following the last administration of approved standard therapies which must include fluoropyrimidine  oxaliplatin  irinotecan bevacizumab and cetuximab panitumumab  if KRAS WT   WT  wild type   ECOG Performance Status of   1  ECOG  Eastern Cooperative Oncology Group   Adequate bone marrow  liver and renal function  Women of childbearing potential and men must agree to use adequate contraception","2011-005836-25","AT"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Male or female subjects   18 years of age   Life expectancy of at least 3 months  Histological or cytological documentation of adenocarcinoma of the colon or rectum  All other histological types are excluded   Subjects with metastatic colorectal cancer  Stage IV    Progression during or within 3 months following the last administration of approved standard therapies which must include fluoropyrimidine  oxaliplatin  irinotecan bevacizumab and cetuximab panitumumab  if KRAS WT   WT  wild type   ECOG Performance Status of   1  ECOG  Eastern Cooperative Oncology Group   Adequate bone marrow  liver and renal function  Women of childbearing potential and men must agree to use adequate contraception","2011-005836-25","FI"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Male or female subjects   18 years of age   Life expectancy of at least 3 months  Histological or cytological documentation of adenocarcinoma of the colon or rectum  All other histological types are excluded   Subjects with metastatic colorectal cancer  Stage IV    Progression during or within 3 months following the last administration of approved standard therapies which must include fluoropyrimidine  oxaliplatin  irinotecan bevacizumab and cetuximab panitumumab  if KRAS WT   WT  wild type   ECOG Performance Status of   1  ECOG  Eastern Cooperative Oncology Group   Adequate bone marrow  liver and renal function  Women of childbearing potential and men must agree to use adequate contraception","2011-005836-25","HU"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Male or female subjects   18 years of age   Life expectancy of at least 3 months  Histological or cytological documentation of adenocarcinoma of the colon or rectum  All other histological types are excluded   Subjects with metastatic colorectal cancer  Stage IV    Progression during or within 3 months following the last administration of approved standard therapies which must include fluoropyrimidine  oxaliplatin  irinotecan bevacizumab and cetuximab panitumumab  if KRAS WT   WT  wild type   ECOG Performance Status of   1  ECOG  Eastern Cooperative Oncology Group   Adequate bone marrow  liver and renal function  Women of childbearing potential and men must agree to use adequate contraception","2011-005836-25","PT"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Male or female subjects   18 years of age   Life expectancy of at least 3 months  Histological or cytological documentation of adenocarcinoma of the colon or rectum  All other histological types are excluded   Subjects with metastatic colorectal cancer  Stage IV    Progression during or within 3 months following the last administration of approved standard therapies which must include fluoropyrimidine  oxaliplatin  irinotecan bevacizumab and cetuximab panitumumab  if KRAS WT   WT  wild type   ECOG Performance Status of   1  ECOG  Eastern Cooperative Oncology Group   Adequate bone marrow  liver and renal function  Women of childbearing potential and men must agree to use adequate contraception","2011-005836-25","SE"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Male or female subjects   18 years of age   Life expectancy of at least 3 months  Histological or cytological documentation of adenocarcinoma of the colon or rectum  All other histological types are excluded   Subjects with metastatic colorectal cancer  Stage IV    Progression during or within 3 months following the last administration of approved standard therapies which must include fluoropyrimidine  oxaliplatin  irinotecan bevacizumab and cetuximab panitumumab  if KRAS WT   WT  wild type  Patients treated with oxaliplatin in an adjuvant setting should have progressed during or within 6 months of completion of adjuvant therapy  Patients who progress more than 6 months after completion of oxaliplatin containing adjuvant treatment must be retreated with oxaliplatin based therapy to be eligible  Patients who have withdrawn from standard treatment due to unacceptable toxicity warranting discontinuation of treatment and precluding retreatment with the same agent prior to progression of disease will also be allowed into the study  Patients with an unknown KRAS status at screening must have received prior anti EGFR treatment  as of Amd 1    ECOG Performance Status of   1  ECOG  Eastern Cooperative Oncology Group   Adequate bone marrow  liver and renal function  Women of childbearing potential and men must agree to use adequate contraception","2011-005836-25","PL"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Male or female subjects   18 years of age   Life expectancy of at least 3 months  Histological or cytological documentation of adenocarcinoma of the colon or rectum  All other histological types are excluded   Subjects with metastatic colorectal cancer  Stage IV    Progression during or within 3 months following the last administration of approved standard therapies which must include fluoropyrimidine  oxaliplatin  irinotecan bevacizumab and cetuximab panitumumab  if KRAS WT   WT  wild type  Patients treated with oxaliplatin in an adjuvant setting should have progressed during or within 6 months of completion of adjuvant therapy  Patients who progress more than 6 months after completion of oxaliplatin containing adjuvant treatment must be retreated with oxaliplatin based therapy to be eligible  Patients who have withdrawn from standard treatment due to unacceptable toxicity warranting discontinuation of treatment and precluding retreatment with the same agent prior to progression of disease will also be allowed into the study  Patients with an unknown KRAS status at screening must have received prior anti EGFR treatment  ECOG Performance Status of   1  ECOG  Eastern Cooperative Oncology Group   Adequate bone marrow  liver and renal function  Women of childbearing potential and men must agree to use adequate contraception","2011-005836-25","GR"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Adult patients  age   18 years  who are candidates for treatment with 5 Aza and present with one of the following    intermediate 2 or high risk myelodysplastic syndromes according to the International Prognostic Scoring System  IPSS   OR   AML with multilineage dysplasia and maximum of 30  blasts  former RAEB T according to FAB  OR   chronic myelomonocytic leukemia  CMML    ECOG performance status   2   Patients must have the following laboratory values unless elevations are considered due to MDS or leukemia  AST SGOT and or ALT SGPT   2 5 x ULN  serum creatinine   1 5 x ULN  serum bilirubin  total and direct    2 x ULN  serum electrolytes  i e   calcium  magnesium and potassium  within normal ranges for the institution    Negative pregnancy test   Patients who are not clinically euthyroid    Written informed consent obtained prior to any screening procedures","2009-010548-32","HU"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Adult patients  age   18 years  who are candidates for treatment with 5 Aza and present with one of the following    intermediate 2 or high risk myelodysplastic syndromes according to the International Prognostic Scoring System  IPSS   OR   AML with multilineage dysplasia and maximum of 30  blasts  former RAEB T according to FAB  OR   chronic myelomonocytic leukemia  CMML    ECOG performance status   2   Patients must have the following laboratory values unless elevations are considered due to MDS or leukemia  AST SGOT and or ALT SGPT   2 5 x ULN  serum creatinine   1 5 x ULN  serum bilirubin  total and direct    2 x ULN  electrolyte panel within normal ranges  WNL  for the institution    Negative pregnancy test   Clinically euthyroid  hypothyroidism corrected with supplementation is permitted     Written informed consent obtained prior to any screening procedures 1  Pacientes adultos  edad   18 años  que sean candidatos para tratamiento con 5 Aza y que presenten algo de lo siguiente    SMD de riesgo alto o intermedio 2 según el sistema internacional de puntuación del pronóstico  IPSS   O   LMA con displasia multilinaje y máximo de 30  de blastos en médula ósea  AREB T anterior según el FAB  actualmente LMA según la definición de la OMS   O   Leucemia mielomonocítica crónica  LMMC  2  Estado funcional del ECOG   2 3  Los pacientes deberán presentar lo siguientes valores de laboratorio  excepto en el caso de que las elevaciones se consideren debidas a la enfermedad subyacente    AST SGOT y o ALT SGPT   2 5 x LSN   Creatinina sérica   1 5 x LSN   Bilirrubina sérica  total y directa    2 x LSN   Panel de electrolitos dentro de los rangos de normalidad del centro  4  Prueba de embarazo negativa 5  Eutiroide clínicamente  se permite hipotiroidismo corregido con suplementos  6  Consentimiento informado por escrito obtenido antes de cualquier procedimiento de selección","2009-010548-32","ES"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"male or female patient aged 18 years or older   histologically or cytologically confirmed  locally advanced and or metastatic NSCLC of stage IIIB or IV  according to American Joint Committee on Cancers  or recurrent NSCLC  all histologies    relapse or failure of one first line prior chemotherapy  in the case of recurrent disease one additional prior regimen is allowed for adjuvant  neoadjuvant or neoadjuvant plus adjuvant therapy    at least one target tumour lesion that has not been irradiated within the past three months and that can accurately be measured by magnetic resonance imaging  MRI  or computed tomography  CT  in at least one dimension  longest diameter to be recorded  as   20 mm with conventional techniques or as   10 mm with spiral CT   life expectancy of at least three months   ECOG score of 0 or 1   patient has given written informed consent which must be consistent with international conference on harmonisation   good clinical practice  ICH GCP  and local legislation","2007-004803-36","AT"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"male or female patient aged 18 years or older   histologically or cytologically confirmed  locally advanced and or metastatic NSCLC of stage IIIB or IV  according to American Joint Committee on Cancers  or recurrent NSCLC  all histologies    relapse or failure of one first line prior chemotherapy  in the case of recurrent disease one additional prior regimen is allowed for adjuvant  neoadjuvant or neoadjuvant plus adjuvant therapy    at least one target tumour lesion that has not been irradiated within the past three months and that can accurately be measured by magnetic resonance imaging  MRI  or computed tomography  CT  in at least one dimension  longest diameter to be recorded  as   20 mm with conventional techniques or as   10 mm with spiral CT   life expectancy of at least three months   ECOG score of 0 or 1   patient has given written informed consent which must be consistent with international conference on harmonisation   good clinical practice  ICH GCP  and local legislation","2007-004803-36","DK"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"male or female patient aged 18 years or older histologically or cytologically confirmed  locally advanced and or metastatic NSCLC of stage IIIB or IV  according to American Joint Committee on Cancers  or recurrent NSCLC  all histologies  relapse or failure of one first line prior chemotherapy  in the case of recurrent disease one additional prior regimen is allowed for adjuvant  neoadjuvant or neoadjuvant plus adjuvant therapy  at least one target tumour lesion that has not been irradiated within the past three months and that can accurately be measured by magnetic resonance imaging  MRI  or computed tomography  CT  in at least one dimension  longest diameter to be recorded  as  amp  8805  20 mm with conventional techniques or as  amp  8805  10 mm with spiral CT life expectancy of at least three months ECOG score of 0 or 1 patient has given written informed consent which must be consistent with international conference on harmonisation   good clinical practice  ICH GCP  and local legislation","2007-004803-36","IT"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"male or female patient aged 18 years or older   histologically or cytologically confirmed  locally advanced and or metastatic NSCLC of stage IIIB or IV  according to American Joint Committee on Cancers  or recurrent NSCLC  all histologies    relapse or failure of one first line prior chemotherapy  in the case of recurrent disease one additional prior regimen is allowed for adjuvant  neoadjuvant or neoadjuvant plus adjuvant therapy    at least one target tumour lesion that has not been irradiated within the past three months and that can accurately be measured by magnetic resonance imaging  MRI  or computed tomography  CT  in at least one dimension  longest diameter to be recorded  as   20 mm with conventional techniques or as   10 mm with spiral CT   life expectancy of at least three months   ECOG score of 0 or 1   patient has given written informed consent which must be consistent with international conference on harmonisation   good clinical practice  ICH GCP  and local legislation","2007-004803-36","BG"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"male or female patient aged 18 years or older   histologically or cytologically confirmed  locally advanced and or metastatic NSCLC of stage IIIB or IV  according to American Joint Committee on Cancers  or recurrent NSCLC  all histologies    relapse or failure of one first line prior chemotherapy  in the case of recurrent disease one additional prior regimen is allowed for adjuvant  neoadjuvant or neoadjuvant plus adjuvant therapy    at least one target tumour lesion that has not been irradiated within the past three months and that can accurately be measured by magnetic resonance imaging  MRI  or computed tomography  CT  in at least one dimension  longest diameter to be recorded  as   20 mm with conventional techniques or as   10 mm with spiral CT   life expectancy of at least three months   ECOG score of 0 or 1   patient has given written informed consent which must be consistent with international conference on harmonisation   good clinical practice  ICH GCP  and local legislation","2007-004803-36","CZ"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"male or female patient aged 18 years or older   histologically or cytologically confirmed  locally advanced and or metastatic NSCLC of stage IIIB or IV  according to American Joint Committee on Cancers  or recurrent NSCLC  all histologies    relapse or failure of one first line prior chemotherapy  in the case of recurrent disease one additional prior regimen is allowed for adjuvant  neoadjuvant or neoadjuvant plus adjuvant therapy    at least one target tumour lesion that has not been irradiated within the past three months and that can accurately be measured by magnetic resonance imaging  MRI  or computed tomography  CT  in at least one dimension  longest diameter to be recorded  as   20 mm with conventional techniques or as   10 mm with spiral CT   life expectancy of at least three months   ECOG score of 0 or 1   patient has given written informed consent which must be consistent with international conference on harmonisation   good clinical practice  ICH GCP  and local legislation","2007-004803-36","GR"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"male or female patient aged 18 years or older   histologically or cytologically confirmed  locally advanced and or metastatic NSCLC of stage IIIB or IV  according to American Joint Committee on Cancers  or recurrent NSCLC  all histologies    relapse or failure of one first line prior chemotherapy  in the case of recurrent disease one additional prior regimen is allowed for adjuvant  neoadjuvant or neoadjuvant plus adjuvant therapy    at least one target tumour lesion that has not been irradiated within the past three months and that can accurately be measured by magnetic resonance imaging  MRI  or computed tomography  CT  in at least one dimension  longest diameter to be recorded  as   20 mm with conventional techniques or as   10 mm with spiral CT   life expectancy of at least three months   ECOG score of 0 or 1   patient has given written informed consent which must be consistent with international conference on harmonisation   good clinical practice  ICH GCP  and local legislation","2007-004803-36","SK"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"male or female patient aged 18 years or older   histologically or cytologically confirmed  locally advanced and or metastatic NSCLC of stage IIIB or IV  according to American Joint Committee on Cancers  or recurrent NSCLC  all histologies    relapse or failure of one first line prior chemotherapy  in the case of recurrent disease one additional prior regimen is allowed for adjuvant  neoadjuvant or neoadjuvant plus adjuvant therapy    at least one target tumour lesion that has not been irradiated within the past three months and that can accurately be measured by magnetic resonance imaging  MRI  or computed tomography  CT  in at least one dimension  longest diameter to be recorded  as   20 mm with conventional techniques or as   10 mm with spiral CT   life expectancy of at least three months   ECOG score of 0 or 1   patient has given written informed consent which must be consistent with international conference on harmonisation   good clinical practice  ICH GCP  and local legislation","2007-004803-36","ES"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Locally advanced or metastatic differentiated thyroid cancer  papillary  follicular and Hurthle cell  Progression within 14 months  RECIST should be used as a basis for the assessment of disease progression  RAI refractory according to one of the following definitions   amp  61656  No iodine uptake on a post  radioactive iodine scan  in presence of low iodine diet and thyroid stimulating hormone  TSH  stimulation  in any tumor lesion qualifying as target lesion OR  amp  61656  In tumors with iodine uptake  o if the last RAI   amp  8805  100 mCi  was given within the last 16 months OR o if the last radioactive iodine treatment was given more than 16 months before enrollment  evidence of disease progression after each of two RAI treatments   amp  8805  100mCi  performed within 16 months of each other OR o any patient who received radioactive iodine treatments with a cumulative dose of at least 600 mCi Not a candidate for surgery or radiotherapy with curative intent Subjects with at least one measurable lesion  Lesions must be measured by CT scan or MRI  Magnetic Resonance Imaging  according to Response Evaluation Criteria in Solid Tumors  RECIST Criteria  v1 0   see Appendix 10 6   For this study  bone lesions are considered to be measurable and eligible as target lesions if they are lytic lesions or mixed lytic blastic lesions  with identifiable soft tissue components  that can be evaluated by CT or MRI and the soft tissue component meets the definition of measurability according to RECIST  vs  1 0   Availability of histological material for central review of the diagnosis of differentiated thyroid cancer Adequate TSH suppression    0 5 mU l  Age   18 years Adequate bone marrow  liver and renal function as assessed by the following laboratory requirements to be conducted within 14 days prior to randomization   amp  61656 Hemoglobin   9 0 g dl  amp  61656 Absolute neutrophil count  ANC   1 500 mm3  amp  61656 Platelet count  amp  8805  100 000 mm3  amp  61656 Total bilirubin   1 5 times the upper limit of normal  amp  61656 Alanine aminotransaminase  ALT  and Aspartate aminotransferase  AST    2 5 x upper limit of normal  amp  61656 Prothrombin time  PT  international normalized ratio  INR  and partial thromboplastin time  PTT    1 5 x upper limit of normal  ULN   amp  61656 Serum creatinine   1 5 x ULN  Eastern Cooperative Oncology Group  ECOG  performance status of 0  1 or 2  Life expectancy of at least 12 weeks  Women of childbearing potential must have a negative serum pregnancy test performed within 7 days prior to the start of treatment  Post menopausal women  defined as no menses for at least 1 year  and surgically sterilized women are not required to undergo a pregnancy test  Women and men of childbearing potential must agree to use adequate contraception  barrier method of birth control  since signing of the informed consent form until at least 30 days after the last study drug administration  Subjects must be able to understand and willing to sign a written informed consent  A signed informed consent must be appropriately obtained prior to any study specific procedures  Subjects must be able to swallow and retain oral medication","2009-012007-25","IT"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Locally advanced or metastatic differentiated thyroid cancer  papillary  follicular and Hurthle cell   Progression within 14 months  RECIST should be used as a basis for the assessment of disease progression   RAI refractory  patients will be deemed to be refractory to radioactive iodine  RAI  if they have a known tumor lesion that qualifies as a target lesion per the protocol RECIST criteria  and that target lesion has no iodine uptake on a post radioactive iodine scan performed under conditions of a low iodine diet and adequate TSH elevation or rhTSH stimulation  Certain patients whose tumors have iodine uptake may also be eligible for participation  They include the following categories of patients  Patients who have some iodine uptake  who have had a radioactive iodine treatment   100 mCi  within the last 16 months  and who have had progression  by RECIST  of their target lesion s  despite that RAI treatment  which was performed under conditions of a low iodine diet and adequate TSH elevation or rhTSH stimulation   OR Patients who have some iodine uptake  who have had multiple RAI treatments  whose last RAI treatment was  16 months ago  and who had progression after each of two RAI treatments   100 mCi each  that were done within 16 months of each other  and which were each performed under conditions of a low iodine diet and adequate TSH elevation or rhTSH stimulation   OR Any individual patient who has received RAI treatments with a cumulative RAI dose of  600 mCi   Not a candidate for surgery or radiotherapy with curative intent  Subjects with at least one measurable lesion  Lesions must be measured by CT scan or MRI  Magnetic Resonance Imaging  according to Response Evaluation Criteria in Solid Tumors  RECIST Criteria  v1 0   see Appendix 10 6   For this study  bone lesions are considered to be measurable and eligible as target lesions if they are lytic lesions or mixed lytic blastic lesions  with identifiable soft tissue components  that can be evaluated by CT or MRI and the soft tissue component meets the definition of measurability according to RECIST  vs  1 0    Availability of histological material for central review of the diagnosis of differentiated thyroid cancer  Adequate TSH suppression    0 5 mU l   Age   18 years  Adequate bone marrow  liver and renal function as assessed by the following laboratory requirements to be conducted within 7 days prior to randomization   Hemoglobin   9 0 g dl  Absolute neutrophil count  ANC   1 500 mm3  Platelet count   100 000 mm3  Total bilirubin   1 5 times the upper limit of normal  Alanine aminotransaminase  ALT  and Aspartate aminotransferase  AST    2 5 x upper limit of normal  Prothrombin time  PT  international normalized ratio  INR  and partial thromboplastin time  PTT    1 5 x upper limit of normal  ULN   Serum creatinine   1 5 x ULN   Eastern Cooperative Oncology Group  ECOG  performance status of 0  1 or 2   Life expectancy of at least 12 weeks   Women of childbearing potential must have a negative serum pregnancy test performed within 7 days prior to the start of treatment  Post menopausal women  defined as no menses for at least 1 year  and surgically sterilized women are not required to undergo a pregnancy test    Both women and men of childbearing potential must agree to use adequate contraception that must include  at a minimum  a barrier method of birth control  from the time of signing of the informed consent form until at least 30 days after the last study drug administration    Subjects must be able to understand and willing to sign a written informed consent  A signed informed consent must be appropriately obtained prior to any study specific procedures   Subjects must be able to swallow and retain oral medication","2009-012007-25","SK"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Locally advanced or metastatic differentiated thyroid cancer  papillary  follicular and Hurthle cell   Poorly differentiated and other thyroid variants  eg  Insular  tall cell  etc   are eligible provided that the histology has no medullary differentiation nor anaplastic features  Progression within 14 months  RECIST should be used as a basis for the assessment of disease progression  prior to enrollment  RAI refractory  patients will be deemed to be refractory to radioactive iodine  RAI  if they have a known tumor lesion that qualifies as a target lesion per the protocol RECIST criteria  and that target lesion has no iodine uptake on a post radioactive iodine scan  diagnostic or therapeutic whole body scan  performed under conditions of a low iodine diet and adequate TSH elevation or rhTSH stimulation  Certain patients whose tumors have iodine uptake may also be eligible for participation  They include the following categories of patients  Patients who have some iodine uptake  who have had a radioactive iodine treatment   100 mCi  within the last 16 months  and who have had progression  by RECIST  of their target lesion s  despite that RAI treatment  which was performed under conditions of a low iodine diet and adequate TSH elevation or rhTSH stimulation   OR Patients who have some iodine uptake  who have had multiple RAI treatments  whose last RAI treatment was  16 months ago  and who had progression after each of two RAI treatments   100 mCi each  that were done within 16 months of each other  and which were each performed under conditions of a low iodine diet and adequate TSH elevation or rhTSH stimulation   OR Any individual patient who has received RAI treatments with a cumulative RAI dose of  600 mCi   Not a candidate for surgery or radiotherapy with curative intent  Subjects with at least one measurable lesion  Lesions must be measured by CT scan or MRI  Magnetic Resonance Imaging  according to Response Evaluation Criteria in Solid Tumors  RECIST Criteria  v1 0   see Appendix 10 6   For this study  bone lesions are considered to be measurable and eligible as target lesions if they are lytic lesions or mixed lytic blastic lesions  with identifiable soft tissue components  that can be evaluated by CT or MRI and the soft tissue component meets the definition of measurability according to RECIST  vs  1 0    Availability of histological material for central review of the diagnosis of differentiated thyroid cancer  Adequate TSH suppression    0 5 mU l   Age   18 years  Adequate bone marrow  liver and renal function as assessed by the following laboratory requirements to be conducted within 7 days prior to randomization   Hemoglobin   9 0 g dl  Absolute neutrophil count  ANC   1 500 mm3  Platelet count   100 000 mm3  Total bilirubin   1 5 times the upper limit of normal  Alanine aminotransaminase  ALT  and Aspartate aminotransferase  AST    2 5 x upper limit of normal  Prothrombin time  PT  international normalized ratio  INR  and partial thromboplastin time  PTT    1 5 x upper limit of normal  ULN   Serum creatinine   1 5 x ULN   Eastern Cooperative Oncology Group  ECOG  performance status of 0  1 or 2   Life expectancy of at least 12 weeks   Women of childbearing potential must have a negative serum pregnancy test performed within 7 days prior to the start of treatment  Post menopausal women  defined as no menses for at least 1 year  and surgically sterilized women are not required to undergo a pregnancy test    Both women and men of childbearing potential must agree to use adequate contraception that must include  at a minimum  a barrier method of birth control  from the time of signing of the informed consent form until at least 30 days after the last study drug administration    Subjects must be able to understand and willing to sign a written informed consent  A signed informed consent must be appropriately obtained prior to any study specific procedures   Subjects must be able to swallow and retain oral medication","2009-012007-25","BG"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Locally advanced or metastatic differentiated thyroid cancer  papillary  follicular and Hurthle cell   Poorly differentiated and other thyroid variants  eg  Insular  tall cell  etc   are eligible provided that the histology has no medullary differentiation nor anaplastic features  Progression within 14 months  RECIST should be used as a basis for the assessment of disease progression  prior to enrollment  RAI refractory  patients will be deemed to be refractory to radioactive iodine  RAI  if they have a known tumor lesion that qualifies as a target lesion per the protocol RECIST criteria  and that target lesion has no iodine uptake on a post radioactive iodine scan  diagnostic or therapeutic whole body scan  performed under conditions of a low iodine diet and adequate TSH elevation or rhTSH stimulation  Certain patients whose tumors have iodine uptake may also be eligible for participation  They include the following categories of patients  Patients who have some iodine uptake  who have had a radioactive iodine treatment   100 mCi  within the last 16 months  and who have had progression  by RECIST  of their target lesion s  despite that RAI treatment  which was performed under conditions of a low iodine diet and adequate TSH elevation or rhTSH stimulation   OR Patients who have some iodine uptake  who have had multiple RAI treatments  whose last RAI treatment was  16 months ago  and who had progression after each of two RAI treatments   100 mCi each  that were done within 16 months of each other  and which were each performed under conditions of a low iodine diet and adequate TSH elevation or rhTSH stimulation   OR Any individual patient who has received RAI treatments with a cumulative RAI dose of  600 mCi   Not a candidate for surgery or radiotherapy with curative intent  Subjects with at least one measurable lesion  Lesions must be measured by CT scan or MRI  Magnetic Resonance Imaging  according to Response Evaluation Criteria in Solid Tumors  RECIST Criteria  v1 0   see Appendix 10 6   For this study  bone lesions are considered to be measurable and eligible as target lesions if they are lytic lesions or mixed lytic blastic lesions  with identifiable soft tissue components  that can be evaluated by CT or MRI and the soft tissue component meets the definition of measurability according to RECIST  vs  1 0    Availability of histological material for central review of the diagnosis of differentiated thyroid cancer  Adequate TSH suppression    0 5 mU l   Age   18 years  Adequate bone marrow  liver and renal function as assessed by the following laboratory requirements to be conducted within 7 days prior to randomization   Hemoglobin   9 0 g dl  Absolute neutrophil count  ANC   1 500 mm3  Platelet count   100 000 mm3  Total bilirubin   1 5 times the upper limit of normal  Alanine aminotransaminase  ALT  and Aspartate aminotransferase  AST    2 5 x upper limit of normal  Prothrombin time  PT  international normalized ratio  INR  and partial thromboplastin time  PTT    1 5 x upper limit of normal  ULN   Serum creatinine   1 5 x ULN   Eastern Cooperative Oncology Group  ECOG  performance status of 0  1 or 2   Life expectancy of at least 12 weeks   Women of childbearing potential must have a negative serum pregnancy test performed within 7 days prior to the start of treatment  Post menopausal women  defined as no menses for at least 1 year  and surgically sterilized women are not required to undergo a pregnancy test    Both women and men of childbearing potential must agree to use adequate contraception that must include  at a minimum  a barrier method of birth control  from the time of signing of the informed consent form until at least 30 days after the last study drug administration    Subjects must be able to understand and willing to sign a written informed consent  A signed informed consent must be appropriately obtained prior to any study specific procedures   Subjects must be able to swallow and retain oral medication","2009-012007-25","DK"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Locally advanced or metastatic differentiated thyroid cancer  papillary  follicular and Hurthle cell   Poorly differentiated and other thyroid variants  eg  Insular  tall cell  etc   are eligible provided that the histology has no medullary differentiation nor anaplastic features  Progression within 14 months  RECIST should be used as a basis for the assessment of disease progression  prior to enrollment  RAI refractory  patients will be deemed to be refractory to radioactive iodine  RAI  if they have a known tumor lesion that qualifies as a target lesion per the protocol RECIST criteria  and that target lesion has no iodine uptake on a post radioactive iodine scan  diagnostic or therapeutic whole body scan  performed under conditions of a low iodine diet and adequate TSH elevation or rhTSH stimulation  Certain patients whose tumors have iodine uptake may also be eligible for participation  They include the following categories of patients  Patients who have some iodine uptake  who have had a radioactive iodine treatment   100 mCi  within the last 16 months  and who have had progression  by RECIST  of their target lesion s  despite that RAI treatment  which was performed under conditions of a low iodine diet and adequate TSH elevation or rhTSH stimulation   OR Patients who have some iodine uptake  who have had multiple RAI treatments  whose last RAI treatment was  16 months ago  and who had progression after each of two RAI treatments   100 mCi each  that were done within 16 months of each other  and which were each performed under conditions of a low iodine diet and adequate TSH elevation or rhTSH stimulation   OR Any individual patient who has received RAI treatments with a cumulative RAI dose of  600 mCi   Not a candidate for surgery or radiotherapy with curative intent  Subjects with at least one measurable lesion  Lesions must be measured by CT scan or MRI  Magnetic Resonance Imaging  according to Response Evaluation Criteria in Solid Tumors  RECIST Criteria  v1 0   see Appendix 10 6   For this study  bone lesions are considered to be measurable and eligible as target lesions if they are lytic lesions or mixed lytic blastic lesions  with identifiable soft tissue components  that can be evaluated by CT or MRI and the soft tissue component meets the definition of measurability according to RECIST  vs  1 0    Availability of histological material for central review of the diagnosis of differentiated thyroid cancer  Adequate TSH suppression    0 5 mU l   Age   18 years  Adequate bone marrow  liver and renal function as assessed by the following laboratory requirements to be conducted within 7 days prior to randomization   Hemoglobin   9 0 g dl  Absolute neutrophil count  ANC   1 500 mm3  Platelet count   100 000 mm3  Total bilirubin   1 5 times the upper limit of normal  Alanine aminotransaminase  ALT  and Aspartate aminotransferase  AST    2 5 x upper limit of normal  Prothrombin time  PT  international normalized ratio  INR  and partial thromboplastin time  PTT    1 5 x upper limit of normal  ULN   Serum creatinine   1 5 x ULN   Eastern Cooperative Oncology Group  ECOG  performance status of 0  1 or 2   Life expectancy of at least 12 weeks   Women of childbearing potential must have a negative serum pregnancy test performed within 7 days prior to the start of treatment  Post menopausal women  defined as no menses for at least 1 year  and surgically sterilized women are not required to undergo a pregnancy test    Both women and men of childbearing potential must agree to use adequate contraception that must include  at a minimum  a barrier method of birth control  from the time of signing of the informed consent form until at least 30 days after the last study drug administration    Subjects must be able to understand and willing to sign a written informed consent  A signed informed consent must be appropriately obtained prior to any study specific procedures   Subjects must be able to swallow and retain oral medication","2009-012007-25","SE"
