"celery","code","eggs","gluten","ingredients","lupin","milk","mustard","new_lang","nuts","peanut","sesame","source","soy","nuts_gs","milk_gs","gluten_gs","soy_gs","peanut_gs","eggs_gs","nuts_proba0","nuts_proba1","nuts_orig","milk_proba0","milk_proba1","milk_orig","gluten_proba0","gluten_proba1","gluten_orig","soy_proba0","soy_proba1","soy_orig","peanut_proba0","peanut_proba1","peanut_orig","eggs_proba0","eggs_proba1","eggs_orig"
0.0,4104420025929.0,0,0,"100% Virgin lijnolie",0.0,0,0.0,"100% Virgin linseed",0,0,0.0,"piccantino",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968085885047913,0.0022071716375648975,0.0,0.9869208335876465,0.0021377718076109886,0.0,0.9988980293273926,0.00046139550977386534,0.0,0.9951173067092896,0.0032566306181252003,0.0,0.9986338019371033,0.00042755698086693883,0.0,0.9995218515396118,0.0002200165472459048,0.0
0.0,4104420026704.0,0,0,"Zutaten / Inhaltsstoffe: Cashewkerne*. Kann Spuren von erdnüssen; anderen Nüssen und Mandeln enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: cashew seeds*. can traces von peanut; others nuts and almond contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",2,1,"","dasistdrin",0,2.0,0.0,0.0,0.0,1.0,0.0,0.001090173376724124,0.0034871844109147787,2.0,0.9984448552131653,0.0009178834734484553,0.0,0.998953104019165,0.00038031558506190777,0.0,0.9988240599632263,0.0006102152401581407,0.0,0.0001796901342459023,0.9994016885757446,1.0,0.9996390342712402,0.00016823402256704867,0.0
0.0,4104420026704.0,0,0,"cashewnoten",0.0,0,0.0,"cashew nut",2,0,0.0,"piccantino",0,2.0,0.0,0.0,0.0,1.0,0.0,0.002185547724366188,0.0013562914682552218,2.0,0.9950060248374939,0.0024988611694425344,0.0,0.9984185695648193,0.0009887547930702567,0.0,0.9972130656242371,0.0009324501152150333,0.0,0.9982112646102905,0.0008617679122835398,1.0,0.9991052746772766,0.0005102200084365904,0.0
2.0,4104420028289.0,0,0,"Duits: Dillspitzen Sporen: Selderij; Mosterd",0.0,0,2.0,"german: dill tip traces: celery; mustard",0,0,0.0,"alnatura",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972864389419556,0.0019757694099098444,0.0,0.99853515625,0.000515599618665874,0.0,0.9989657402038574,0.0004640412225853652,0.0,0.9988932013511658,0.0005033613415434957,0.0,0.999346911907196,0.0002957532415166497,0.0,0.9996126294136047,0.00018658486078493297,0.0
0.0,4104420028289.0,0,0,"Zutaten / Inhaltsstoffe: Dillspitzen*. * aus kontrolliert biologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: dill tip*. * out of kontrolliert biological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972823858261108,0.0020814165472984314,0.0,0.997940719127655,0.0004395333817228675,0.0,0.9987637996673584,0.0006516381981782615,0.0,0.9989129304885864,0.0004900663625448942,0.0,0.9993372559547424,0.0003287079161964357,0.0,0.9996355772018433,0.00016892925486899912,0.0
1.0,4104420028289.0,0,0,"Duits: Dillspitzen Sporen: Selderij; Mosterd",0.0,0,1.0,"german: dill tip traces: celery; mustard",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972864389419556,0.0019757694099098444,0.0,0.99853515625,0.000515599618665874,0.0,0.9989657402038574,0.0004640412225853652,0.0,0.9988932013511658,0.0005033613415434957,0.0,0.999346911907196,0.0002957532415166497,0.0,0.9996126294136047,0.00018658486078493297,0.0
1.0,4104420028326.0,0,0,"Zutaten / Inhaltsstoffe: Majoran*; Rosmarin*; Zwiebeln*; Thymian*; Basilikum*; Oregano*; Knoblauch*; Chili*. Kann Spuren von Sellerie und Senf enthalten. * aus kontrolliert biologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,1.0,"ingredients / Inhaltsstoffe: marjoram*; rosemary*; onion*; thymian*; basil*; oregano*; garlic*; chili*. can traces von celery and mustard contain. * out of kontrolliert biological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.995719850063324,0.003585507394745946,0.0,0.9975826740264893,0.0007835258729755878,0.0,0.9989342093467712,0.0005642178002744913,0.0,0.9988514184951782,0.0005563754239119589,0.0,0.9992853999137878,0.0004371576360426843,0.0,0.9996312856674194,0.00017358639161102474,0.0
2.0,4104420028364.0,0,0,"Duits: Lorbeerblätter",0.0,0,2.0,"german: laurel leaves",0,0,0.0,"alnatura",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965740442276001,0.002766901860013604,0.0,0.9984859824180603,0.0005634176195599139,0.0,0.9989548921585083,0.0005290920380502939,0.0,0.9986007809638977,0.0006567800301127136,0.0,0.9992378950119019,0.00040302512934431434,0.0,0.9996250867843628,0.00018476844707038254,0.0
0.0,4104420028364.0,0,0,"Zutaten / Inhaltsstoffe: Lorbeerblätter*. * aus kontrolliert biologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: laurel leaves*. * out of kontrolliert biological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974297881126404,0.001943565090186894,0.0,0.9984567165374756,0.000598884595092386,0.0,0.9988409876823425,0.0006240636575967073,0.0,0.9989000558853149,0.0005032347398810089,0.0,0.9993461966514587,0.00035043718526139855,0.0,0.9996392726898193,0.00016563356621190906,0.0
0.0,4104420028364.0,0,0,"Duits: Lorbeerblätter",0.0,0,0.0,"german: laurel leaves",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965740442276001,0.002766901860013604,0.0,0.9984859824180603,0.0005634176195599139,0.0,0.9989548921585083,0.0005290920380502939,0.0,0.9986007809638977,0.0006567800301127136,0.0,0.9992378950119019,0.00040302512934431434,0.0,0.9996250867843628,0.00018476844707038254,0.0
2.0,4104420028487.0,0,0,"Duits: Thymian Sporen: Selderij; Mosterd",0.0,0,2.0,"german: thymian traces: celery; mustard",0,0,0.0,"alnatura",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972445964813232,0.002064714441075921,0.0,0.9985342025756836,0.0005031386972405016,0.0,0.9989363551139832,0.0004739922296721488,0.0,0.9988320469856262,0.0005223567131906748,0.0,0.9992635846138,0.00034563077497296035,0.0,0.9996097683906555,0.00019329875067342073,0.0
0.0,4104420028487.0,0,0,"Zutaten / Inhaltsstoffe: Thymian*. * aus kontrolliert biologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: thymian*. * out of kontrolliert biological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974257349967957,0.0019197457004338503,0.0,0.997492790222168,0.0008351657306775451,0.0,0.9988162517547607,0.0006246305420063436,0.0,0.9989349246025085,0.0005020691896788776,0.0,0.9993477463722229,0.0003305408754386008,0.0,0.9996203184127808,0.00017167150508612394,0.0
1.0,4104420028487.0,0,0,"Duits: Thymian Sporen: Selderij; Mosterd",0.0,0,1.0,"german: thymian traces: celery; mustard",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972445964813232,0.002064714441075921,0.0,0.9985342025756836,0.0005031386972405016,0.0,0.9989363551139832,0.0004739922296721488,0.0,0.9988320469856262,0.0005223567131906748,0.0,0.9992635846138,0.00034563077497296035,0.0,0.9996097683906555,0.00019329875067342073,0.0
0.0,4104420028708.0,0,0,"Duits: Butter geklärt",0.0,0,0.0,"german: butter clear",0,0,0.0,"alnatura",0,0.0,2.0,0.0,0.0,0.0,0.0,0.9973004460334778,0.0019910677801817656,0.0,0.9932718873023987,0.0007781623862683773,2.0,0.9989573955535889,0.000466181110823527,0.0,0.9984652996063232,0.0007564426050521433,0.0,0.9990954399108887,0.0004837595915887505,0.0,0.9996304512023926,0.0001900971110444516,0.0
0.0,4104420028708.0,0,0,"Zutaten / Inhaltsstoffe: Geklärte Butter*. Kann Spuren von Milch enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",1,0.0,"ingredients / Inhaltsstoffe: Geklärte butter*. can traces von milk contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,2.0,0.0,0.0,0.0,0.0,0.9973364472389221,0.0014751228736713529,0.0,0.0028000730089843273,0.8268515467643738,1.0,0.9973179697990417,0.0005326594691723585,0.0,0.9990009665489197,0.0005345652461983263,0.0,0.9987359642982483,0.0009970508981496096,0.0,0.9996497631072998,0.0001662439462961629,0.0
0.0,4104420028708.0,0,0,"Duits: Butter geklärt",0.0,0,0.0,"german: butter clear",0,0,0.0,"open_food_facts",0,0.0,2.0,0.0,0.0,0.0,0.0,0.9973004460334778,0.0019910677801817656,0.0,0.9932718873023987,0.0007781623862683773,0.0,0.9989573955535889,0.000466181110823527,0.0,0.9984652996063232,0.0007564426050521433,0.0,0.9990954399108887,0.0004837595915887505,0.0,0.9996304512023926,0.0001900971110444516,0.0
0.0,4104420028708.0,0,0,"boter",0.0,0,0.0,"butter",0,0,0.0,"piccantino",0,0.0,2.0,0.0,0.0,0.0,0.0,0.9933644533157349,0.00557286199182272,0.0,0.9910135865211487,0.003115468891337514,0.0,0.9985811710357666,0.0007425819057971239,0.0,0.9976962208747864,0.0011473308550193906,0.0,0.9977649450302124,0.001103243208490312,0.0,0.9995243549346924,0.00021911754447501153,0.0
0.0,4104420029569.0,0,0,"Engels: langkornreis Sporen: Noten; Sesamzaad",0.0,0,0.0,"english: long grain rice traces: nuts; sesame seed",1,0,0.0,"alnatura",0,1.0,0.0,0.0,0.0,0.0,0.0,0.004630388226360083,0.9911718964576721,0.0,0.9984486103057861,0.000669431290589273,0.0,0.998719334602356,0.0007259600097313523,0.0,0.9989439845085144,0.00047776763676665723,0.0,0.9991744160652161,0.00033654540311545134,0.0,0.9996258020401001,0.0001752477983245626,0.0
0.0,4104420029569.0,0,1,"Zutaten / Inhaltsstoffe: Langkornreis*. Kann Spuren von Gluten; Nüssen; Mandeln; Soja und Sesam enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: long grain rice*. can traces von gluten; nuts; almond; soy bean and sesame contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",1,0,"","dasistdrin",1,1.0,0.0,0.0,0.0,0.0,0.0,0.003919883165508509,0.9948674440383911,1.0,0.9983622431755066,0.0009360436233691871,0.0,0.00045698837493546307,0.9989901185035706,1.0,0.0022674836218357086,0.9969918727874756,1.0,0.9991967082023621,0.0005222987965680659,0.0,0.9996446371078491,0.00016812444664537907,0.0
0.0,4104420029569.0,0,0,"Engels: langkornreis Sporen: Noten; Sesamzaad",0.0,0,0.0,"english: long grain rice traces: nuts; sesame seed",1,0,1.0,"open_food_facts",0,1.0,0.0,0.0,0.0,0.0,0.0,0.004630388226360083,0.9911718964576721,1.0,0.9984486103057861,0.000669431290589273,0.0,0.998719334602356,0.0007259600097313523,0.0,0.9989439845085144,0.00047776763676665723,0.0,0.9991744160652161,0.00033654540311545134,0.0,0.9996258020401001,0.0001752477983245626,0.0
0.0,4104420029569.0,0,0,"100% langkorrelige rijst",0.0,0,0.0,"100% langkorrelige rice",0,0,0.0,"piccantino",0,1.0,0.0,0.0,0.0,0.0,0.0,0.9969750642776489,0.0023749074898660183,0.0,0.9979782700538635,0.000977268093265593,0.0,0.9988988637924194,0.000501985487062484,0.0,0.9984341263771057,0.0010996399214491248,0.0,0.999262273311615,0.0004226619494147599,0.0,0.9995728135108948,0.0002261694462504238,0.0
0.0,4104420030220.0,0,0,"Frans: Huile dolive vierge extra bio",0.0,0,0.0,"frans: oil dolive virgin extra bio",0,0,0.0,"alnatura",0,0.0,0.0,0.0,0.0,0.0,0.0,0.99687659740448,0.0024106381461024284,0.0,0.9979952573776245,0.0007772998651489615,0.0,0.9988387227058411,0.0005097739049233496,0.0,0.9983901977539062,0.0007741423323750496,0.0,0.999071478843689,0.00040298188105225563,0.0,0.9995540976524353,0.0002332875010324642,0.0
0.0,4104420030220.0,0,0,"Zutaten / Inhaltsstoffe: Olivenöl nativ extra*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: olive oil native extra*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9969170093536377,0.002391107613220811,0.0,0.9982458353042603,0.0007386504439637065,0.0,0.998842179775238,0.0005846696440130472,0.0,0.9989756345748901,0.0005027141887694597,0.0,0.9992930889129639,0.0003720778040587902,0.0,0.9996228218078613,0.00016848722589202225,0.0
0.0,4104420030220.0,0,0,"Frans: Huile dolive vierge extra bio",0.0,0,0.0,"frans: oil dolive virgin extra bio",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,0.0,0.0,0.0,0.99687659740448,0.0024106381461024284,0.0,0.9979952573776245,0.0007772998651489615,0.0,0.9988387227058411,0.0005097739049233496,0.0,0.9983901977539062,0.0007741423323750496,0.0,0.999071478843689,0.00040298188105225563,0.0,0.9995540976524353,0.0002332875010324642,0.0
0.0,4104420030282.0,0,0,"Zutaten / Inhaltsstoffe: Oregano*. * aus kontrolliert biologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: oregano*. * out of kontrolliert biological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972773194313049,0.00209317565895617,0.0,0.9976606369018555,0.0007733801030553877,0.0,0.998753547668457,0.0005953622749075294,0.0,0.9987665414810181,0.0004955116310156882,0.0,0.9993411898612976,0.0003323904820717871,0.0,0.9996364116668701,0.0001650830527069047,0.0
1.0,4104420030282.0,0,0,"Oregano* *aus biologischer Landwirtschaft. Kann Spuren von Senf und Sellerie enthalten.",0.0,0,1.0,"oregano* *out of biological agriculture. can traces von mustard and celery contain.",0,0,0.0,"migipedia",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973006844520569,0.002037064405158162,0.0,0.9983323216438293,0.0006796771776862442,0.0,0.9984217882156372,0.0007130054873414338,0.0,0.9988528490066528,0.0005238063167780638,0.0,0.9993119239807129,0.0003377935499884188,0.0,0.9996151924133301,0.00018312904285266995,0.0
0.0,4104420031647.0,0,0,"Duits: Meersalz unraffiniert",0.0,0,0.0,"german: sea-salt unaffected",0,0,0.0,"alnatura",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972392320632935,0.0020218451973050833,0.0,0.9984270334243774,0.0005339983617886901,0.0,0.9990221261978149,0.0004313308163546026,0.0,0.9988817572593689,0.0005071501364000142,0.0,0.9993385672569275,0.00023927839356474578,0.0,0.9996275901794434,0.00016310233331751078,0.0
0.0,4104420031647.0,0,0,"Zutaten / Inhaltsstoffe: Meersalz.","",0,0.0,"ingredients / Inhaltsstoffe: sea-salt.",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9969396591186523,0.0023532474879175425,0.0,0.9983558058738708,0.0006152333808131516,0.0,0.9990280866622925,0.00044623957364819944,0.0,0.9987506866455078,0.0005123362643644214,0.0,0.9990511536598206,0.0003180414205417037,0.0,0.999610960483551,0.00017980541451834142,0.0
0.0,4104420031647.0,0,0,"Duits: Meersalz unraffiniert",0.0,0,0.0,"german: sea-salt unaffected",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972392320632935,0.0020218451973050833,0.0,0.9984270334243774,0.0005339983617886901,0.0,0.9990221261978149,0.0004313308163546026,0.0,0.9988817572593689,0.0005071501364000142,0.0,0.9993385672569275,0.00023927839356474578,0.0,0.9996275901794434,0.00016310233331751078,0.0
0.0,4104420031647.0,0,0,"zeezout",0.0,0,0.0,"sea salt",0,0,0.0,"piccantino",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938411712646484,0.005219511687755585,0.0,0.9970115423202515,0.0012710774317383766,0.0,0.9986234903335571,0.00058006402105093,0.0,0.9965366125106812,0.0019092580769211054,0.0,0.9985488057136536,0.0003525251231621951,0.0,0.9995419979095459,0.0002556702238507569,0.0
2.0,4104420031708.0,0,0,"Duits: Meersalz; jodiert 85% (Meersalz unraffiniert; Kaliumjodat); Lauch; Sellerieblätter; Petersilie; Liebstöckel; Majoran; Basilikum; Fenchelknollen; Zwiebeln; Pastinaken; Karotten; Schnittlauch; Sellerieknollen; Chili. Allergenen: Selderij; de:sellerieknollen Sporen: Mosterd",0.0,0,1.0,"german: sea-salt; iodized 85% (sea-salt unaffected; potassium); leek; seller; parsley; lovage; marjoram; basil; fennel bulbs; onion; paramedic; carrot; chives; celery; chili. allergen: celery; of:celery traces: mustard",0,0,0.0,"alnatura",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974793791770935,0.0017504396382719278,0.0,0.9984459280967712,0.0005898996023461223,0.0,0.9989578723907471,0.0005381303490139544,0.0,0.9988769888877869,0.00045355866313911974,0.0,0.9993894100189209,0.0002892220509238541,0.0,0.9996377229690552,0.00017405266407877207,0.0
2.0,4104420031708.0,0,0,"Zutaten / Inhaltsstoffe: Jodiertes Meersalz (Meersalz; Kaliumjodat) (85%); Lauch*; Sellerieblatt*; Petersilie*; Liebstöckel*; Majoran*; Basilikum*; Fenchelknolle*; Zwiebeln*; Pastinake*; Karotte*; Schnittlauch*; Sellerieknolle*; Chili*. Kann Spuren von Senf enthalten. *aus kontrolliertem ökologischem Anbau","",0,1.0,"ingredients / Inhaltsstoffe: Jodiertes sea-salt (sea-salt; potassium) (85%); leek*; Sellerieblatt*; parsley*; lovage*; marjoram*; basil*; Fenchelknolle*; onion*; pastinake*; carrot*; chives*; to celery*; chili*. can traces von mustard contain. *out of kontrolliertem ökologischem cultivation",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934387803077698,0.005894501227885485,0.0,0.9984171390533447,0.0006006371113471687,0.0,0.9990206956863403,0.00045419816160574555,0.0,0.9989057779312134,0.0004933761083520949,0.0,0.9993871450424194,0.00028912321431562304,0.0,0.9996297359466553,0.00017863918037619442,0.0
2.0,4104420031708.0,0,0,"Duits: Meersalz; jodiert 85% (Meersalz unraffiniert; Kaliumjodat); Lauch; Sellerieblätter; Petersilie; Liebstöckel; Majoran; Basilikum; Fenchelknollen; Zwiebeln; Pastinaken; Karotten; Schnittlauch; Sellerieknollen; Chili. Allergenen: Selderij; de:sellerieknollen Sporen: Mosterd",0.0,0,1.0,"german: sea-salt; iodized 85% (sea-salt unaffected; potassium); leek; seller; parsley; lovage; marjoram; basil; fennel bulbs; onion; paramedic; carrot; chives; celery; chili. allergen: celery; of:celery traces: mustard",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974793791770935,0.0017504396382719278,0.0,0.9984459280967712,0.0005898996023461223,0.0,0.9989578723907471,0.0005381303490139544,0.0,0.9988769888877869,0.00045355866313911974,0.0,0.9993894100189209,0.0002892220509238541,0.0,0.9996377229690552,0.00017405266407877207,0.0
0.0,4104420037281.0,0,0,"Frans: Mélange de fruits* 55% (en proportion variable: mûres*; fraises*; framboises*; myrtilles*; baies de sureau*); sucre de canne brut*; gélifiant: pectine; jus de citron concentré* *de lagriculture biologique",0.0,0,0.0,"frans: blend of fruits* 55% (in proportion variable: blackberries*; strawberries*; raspberry*; blueberries*; berries of elderberry*); sugar of cane brut*; giant: pectin; jus of citron concentrate* *of lagriculture biological",0,0,0.0,"alnatura",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974014759063721,0.0016766944900155067,0.0,0.9984663724899292,0.0004758725699502975,0.0,0.9986454844474792,0.00045101658906787634,0.0,0.9985332489013672,0.0005965650198049843,0.0,0.9992998838424683,0.00033516736584715545,0.0,0.9995549321174622,0.00021311495220288634,0.0
0.0,4104420037281.0,0,0,"Zutaten / Inhaltsstoffe: Fruchtmischung* (55%) (in veränderlichen Gewichtsanteilen: Brombeeren*; Erdbeeren*; Himbeeren*; Heidelbeeren*; Holunderbeeren*); Rohrohrzucker*; Geliermittel: Apfelpektin; Zitronensaftkonzentrat*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: fruit mixture* (55%) (in veränderlichen Gewichtsanteilen: Brombeeren*; strawberries*; raspberries*; blueberries*; elderberries*); pipe sugar*; gelling agent: apple pectin; lemon juice concentrate*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973714351654053,0.0019364802865311503,0.0,0.9984872341156006,0.0006503817276097834,0.0,0.9989575147628784,0.00036107937921769917,0.0,0.9987345337867737,0.0008713742718100548,0.0,0.998514711856842,0.001270355423912406,0.0,0.9996414184570312,0.00016491094720549881,0.0
0.0,4104420037281.0,0,0,"Frans: Mélange de fruits* 55% (en proportion variable: mûres*; fraises*; framboises*; myrtilles*; baies de sureau*); sucre de canne brut*; gélifiant: pectine; jus de citron concentré* *de lagriculture biologique",0.0,0,0.0,"frans: blend of fruits* 55% (in proportion variable: blackberries*; strawberries*; raspberry*; blueberries*; berries of elderberry*); sugar of cane brut*; giant: pectin; jus of citron concentrate* *of lagriculture biological",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974014759063721,0.0016766944900155067,0.0,0.9984663724899292,0.0004758725699502975,0.0,0.9986454844474792,0.00045101658906787634,0.0,0.9985332489013672,0.0005965650198049843,0.0,0.9992998838424683,0.00033516736584715545,0.0,0.9995549321174622,0.00021311495220288634,0.0
0.0,4104420037427.0,0,0,"Frans: Abricots* 55 %; sucre de canne brut*; gélifiant: pectine; jus de citron concentré* *de lagriculture biologique Peut contenir des morceaux de noyaux.",0.0,0,0.0,"frans: apricot* 55 %; sugar of cane brut*; giant: pectin; jus of citron concentrate* *of lagriculture biological can contain of the parts of nuclei.",0,0,0.0,"alnatura",0,0.0,0.0,0.0,0.0,0.0,0.0,0.997533917427063,0.0015417556278407574,0.0,0.9985784292221069,0.0004966636188328266,0.0,0.9987849593162537,0.0006421771831810474,0.0,0.9980910420417786,0.0007471503922715783,0.0,0.9993311166763306,0.00029945169808343053,0.0,0.9995623230934143,0.0002043038693955168,0.0
0.0,4104420037427.0,0,0,"Zutaten / Inhaltsstoffe: Marillen* (Aprikosen*) (55%); Rohrohrzucker*; Geliermittel: Apfelpektin; Zitronensaftkonzentrat*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: Marillen* (apricots*) (55%); pipe sugar*; gelling agent: apple pectin; lemon juice concentrate*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976480603218079,0.0016112120356410742,0.0,0.99809330701828,0.0005072918138466775,0.0,0.998819887638092,0.0006250177975744009,0.0,0.9988787770271301,0.0004951647715643048,0.0,0.999381422996521,0.00031792669324204326,0.0,0.9996376037597656,0.0001628350728424266,0.0
0.0,4104420037427.0,0,0,"Marillen* (Aprikosen*) 55%; Rübenzucker*; Geliermittel: Apfelpektin; Zitronensaftkonzentrat* *aus biologischer Landwirtschaft.",0.0,0,0.0,"Marillen* (apricots*) 55%; beet sugar*; gelling agent: apple pectin; lemon juice concentrate* *out of biological agriculture.",0,0,0.0,"migipedia",0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972209930419922,0.0020995778031647205,0.0,0.9984386563301086,0.00045746107934974134,0.0,0.9988399147987366,0.0006416682153940201,0.0,0.9987670183181763,0.0004897553590126336,0.0,0.9993670582771301,0.00031426706118509173,0.0,0.9996458292007446,0.00016555757611058652,0.0
0.0,4104420037427.0,0,0,"Frans: Abricots* 55 %; sucre de canne brut*; gélifiant: pectine; jus de citron concentré* *de lagriculture biologique Peut contenir des morceaux de noyaux.",0.0,0,0.0,"frans: apricot* 55 %; sugar of cane brut*; giant: pectin; jus of citron concentrate* *of lagriculture biological can contain of the parts of nuclei.",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,0.0,0.0,0.0,0.997533917427063,0.0015417556278407574,0.0,0.9985784292221069,0.0004966636188328266,0.0,0.9987849593162537,0.0006421771831810474,0.0,0.9980910420417786,0.0007471503922715783,0.0,0.9993311166763306,0.00029945169808343053,0.0,0.9995623230934143,0.0002043038693955168,0.0
0.0,4104420037526.0,0,0,"Duits: Kürbis 32%; Wasser; Sonnenblumenöl; Zwiebeln; Karotten; Rohrohrzucker; Zitronensaft; Cashewnüsse; Maisgrieß; Meersalz; Gewürze; Verdickungsmittel: Guarkernmehl Allergenen: Noten",0.0,0,0.0,"german: pumpkin 32%; water; sunflower oil; onion; carrot; pipe sugar; lemon juice; cashew nut; corn semolina; sea-salt; spices; thickener: guar gum allergen: nuts",2,0,0.0,"alnatura",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0014430504525080323,0.001514228293672204,2.0,0.9987416863441467,0.00047908193664625287,0.0,0.999022364616394,0.00042501528514549136,0.0,0.9989218711853027,0.0004289678472559899,0.0,0.9992917776107788,0.00027509720530360937,0.0,0.9996034502983093,0.0001831569243222475,0.0
0.0,4104420037526.0,0,0,"Zutaten / Inhaltsstoffe: Kürbis* 32%; Wasser; Sonnenblumenöl*; Zwiebeln*; Rohrohrzucker*; Karotten*; Zitronensaft*; Cashewkerne*; Maisgrieß*; Meersalz; Gewürze*; Verdickungsmittel: Guarkernmehl*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: pumpkin* 32%; water; sunflower oil*; onion*; pipe sugar*; carrot*; lemon juice*; cashew seeds*; corn semolina*; sea-salt; spices*; thickener: guar gum*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,2.0,0.0,0.0,0.0,0.0,0.0,0.6829550862312317,0.003668892662972212,2.0,0.9985369443893433,0.0005337923066690564,0.0,0.9990099668502808,0.0004437184543348849,0.0,0.9988062381744385,0.0005155522376298904,0.0,0.999329686164856,0.0003039340954273939,0.0,0.9996283054351807,0.00016453128773719072,0.0
0.0,4104420037526.0,0,0,"Duits: Kürbis 32%; Wasser; Sonnenblumenöl; Zwiebeln; Karotten; Rohrohrzucker; Zitronensaft; Cashewnüsse; Maisgrieß; Meersalz; Gewürze; Verdickungsmittel: Guarkernmehl Allergenen: Noten",0.0,0,0.0,"german: pumpkin 32%; water; sunflower oil; onion; carrot; pipe sugar; lemon juice; cashew nut; corn semolina; sea-salt; spices; thickener: guar gum allergen: nuts",2,0,0.0,"open_food_facts",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0014430504525080323,0.001514228293672204,2.0,0.9987416863441467,0.00047908193664625287,0.0,0.999022364616394,0.00042501528514549136,0.0,0.9989218711853027,0.0004289678472559899,0.0,0.9992917776107788,0.00027509720530360937,0.0,0.9996034502983093,0.0001831569243222475,0.0
